mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__reg_lambda,param_clf__reg_alpha,param_clf__num_leaves,param_clf__n_estimators,param_clf__max_depth,param_clf__learning_rate,param_clf__boosting_type,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_train_f1_macro,split1_train_f1_macro,split2_train_f1_macro,mean_train_f1_macro,std_train_f1_macro,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_train_precision_macro,split1_train_precision_macro,split2_train_precision_macro,mean_train_precision_macro,std_train_precision_macro,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_train_recall_macro,split1_train_recall_macro,split2_train_recall_macro,mean_train_recall_macro,std_train_recall_macro,overfitting_gap
155.4002843697866,14.042370485421744,8.318108161290487,1.9782273788740639,0.0,1.0,40,300,12,0.03,gbdt,"{'clf__reg_lambda': 0, 'clf__reg_alpha': 1, 'clf__num_leaves': np.int64(40), 'clf__n_estimators': 300, 'clf__max_depth': np.int64(12), 'clf__learning_rate': 0.03, 'clf__boosting_type': 'gbdt'}",0.9469445081403348,0.9481483604677826,0.9479190552625545,0.947670641290224,0.0005219177667105158,26,0.9803227470763586,0.9795631735840403,0.9791475578995643,0.9796778261866544,0.0004865705257399201,0.7772374089941184,0.787484940618991,0.7884123604995523,0.7843782367042206,0.005063502884877045,20,0.9661828234674864,0.962431641043789,0.9608767302883017,0.963163731599859,0.002227199084539877,0.829873233225151,0.8356731074314612,0.8515708364972973,0.8390390590513032,0.009172194200197322,85,0.9769046278824085,0.9743044153674326,0.9736604685027903,0.9749565039175438,0.001402392509958313,0.7496577531514892,0.7584045724230267,0.7589588678965418,0.7556737311570192,0.004259953394913742,13,0.9569832847999666,0.9521342867239811,0.9497594859542968,0.9529590191594149,0.0030062108080014913,0.17878549489563844
100.27023998896281,18.203106906898572,7.6931718190511065,1.4586887353361047,1.0,1.0,40,300,9,0.1,goss,"{'clf__reg_lambda': 1, 'clf__reg_alpha': 1, 'clf__num_leaves': np.int64(40), 'clf__n_estimators': 300, 'clf__max_depth': np.int64(9), 'clf__learning_rate': 0.1, 'clf__boosting_type': 'goss'}",0.9478617289612474,0.9496101811511122,0.9488936023847742,0.9487885041657113,0.000717660779569453,12,0.998151226782848,0.9981942215088283,0.9980509057555607,0.9981321180157456,6.004836949657741e-05,0.778007420537736,0.7912729266768594,0.7918419908151543,0.7870407793432498,0.006391772679533186,5,0.9971475242067598,0.9970995427808077,0.9969816488807256,0.9970762386227644,6.969442246128559e-05,0.8342598916699432,0.8430722989111921,0.8483936413459734,0.8419086106423695,0.005828455928541014,80,0.9981497448757525,0.9980641308420106,0.9978619360856701,0.9980252706011444,0.00012066776330710154,0.7529761976931663,0.7628752915161688,0.7645320383289915,0.7601278425127754,0.005102007462416648,3,0.9961625579886538,0.9961481759574035,0.9961182149136171,0.9961429829532248,1.847164575285843e-05,0.2100354592795146
471.35552740097046,89.13858503328404,10.345073620478312,1.974128420818832,0.01,0.01,90,300,12,0.05,goss,"{'clf__reg_lambda': 0.01, 'clf__reg_alpha': 0.01, 'clf__num_leaves': np.int64(90), 'clf__n_estimators': 300, 'clf__max_depth': np.int64(12), 'clf__learning_rate': 0.05, 'clf__boosting_type': 'goss'}",0.9484063288236643,0.9503840862187571,0.9496675074524191,0.9494859741649467,0.000817556044687052,2,0.9998996789727127,0.9997850263700986,0.9998996789727127,0.999861461438508,5.404775519275295e-05,0.7788001217328911,0.7879058990459613,0.7914143488288974,0.7860401232025832,0.005316046208145312,10,0.9998338823221113,0.9996795746676514,0.9998309889679371,0.9997814819859,7.206903638894824e-05,0.851852646887307,0.8466480203362436,0.8596918163585752,0.8527308278607086,0.0053611911011504,56,0.9998581804433737,0.9998120314192717,0.9998881977079133,0.9998528031901861,3.132636823551589e-05,0.7465184556310249,0.7558049701640832,0.7592504066888097,0.7538579441613059,0.005377039279881011,23,0.9998097216090083,0.9995477804390198,0.9997739514166379,0.999710484488222,0.00011597221617164704,0.2137413587833168
260.44418867429096,26.992092339002888,4.061112403869629,0.3059259396660373,1.0,0.0,60,300,5,0.03,dart,"{'clf__reg_lambda': 1, 'clf__reg_alpha': 0, 'clf__num_leaves': np.int64(60), 'clf__n_estimators': 300, 'clf__max_depth': np.int64(5), 'clf__learning_rate': 0.03, 'clf__boosting_type': 'dart'}",0.924013987617519,0.9218355881678514,0.9234980509057555,0.9231158755637087,0.0009294799745483163,90,0.9263643659711075,0.9256334556294428,0.9264216922724146,0.9261398379576549,0.00035883038978470997,0.7144574855325164,0.7030287753202826,0.7128139383990919,0.7101000664172971,0.005044976387720289,90,0.7342030670028933,0.7188122113741946,0.7317594994261983,0.7282582592677621,0.006753449549731188,0.8951260939551489,0.9136644748004945,0.8907481042666434,0.8998462243407622,0.009933100648977735,1,0.9152304624335204,0.9257954225069842,0.9204642588634118,0.9204967146013056,0.004313187944715836,0.6694157767990907,0.6588136913186894,0.6679176368540253,0.665382368323935,0.004684851048730237,92,0.6850577741289291,0.6724129722165326,0.6811396528715897,0.679536799739017,0.005285174703790764,0.01815819285046505
162.16349824269614,19.79859829065109,5.0775619347890215,0.2836487590710143,0.01,0.1,20,300,8,0.05,goss,"{'clf__reg_lambda': 0.01, 'clf__reg_alpha': 0.1, 'clf__num_leaves': np.int64(20), 'clf__n_estimators': 300, 'clf__max_depth': np.int64(8), 'clf__learning_rate': 0.05, 'clf__boosting_type': 'goss'}",0.9464285714285714,0.9482056867690897,0.9477470763586333,0.9474604448520981,0.0007532830140039528,30,0.9781300160513644,0.9767255216693419,0.9766825269433617,0.9771793548880227,0.0006724480759286642,0.7798091608194881,0.7846771519327362,0.7889009661993073,0.7844624263171772,0.0037148182175004573,19,0.9623025178884488,0.9593930699135746,0.958095744846289,0.9599304442161042,0.0017589415781135438,0.8286292855900861,0.8348644921085466,0.850936899090529,0.8381435589297205,0.009397574667064522,86,0.9716286101877755,0.9708306342544196,0.9696357076397817,0.9706983173606588,0.000818961114962481,0.7525059613829952,0.7545632324235261,0.7583339763017151,0.7551343900360789,0.002413311036313391,17,0.9545733483619232,0.949893380963438,0.9485298211640482,0.9509988501631365,0.0025881269754367783,0.17546801789892696
523.756644487381,15.819078607327633,4.873068014780681,0.11916637461364356,0.0,0.01,40,300,-1,0.05,dart,"{'clf__reg_lambda': 0, 'clf__reg_alpha': 0.01, 'clf__num_leaves': np.int64(40), 'clf__n_estimators': 300, 'clf__max_depth': -1, 'clf__learning_rate': 0.05, 'clf__boosting_type': 'dart'}",0.9442215088282504,0.9451673927998165,0.9453107085530842,0.9448998700603837,0.00048322894658725036,43,0.9646153405182297,0.963167851410227,0.9634114881907819,0.9637315600397462,0.0006327931051147785,0.7715397886698152,0.7792696955636643,0.7779513130748927,0.7762535991027907,0.0033763431594153984,44,0.9194765151350721,0.9149763187193487,0.9084220201092471,0.9142916179878893,0.004538874778895699,0.849299248683943,0.8575777448744614,0.8603779186356102,0.8557516373980049,0.004703561300487894,46,0.9575172328061203,0.9557637108478987,0.9541433912808189,0.955808111644946,0.0013777228150214274,0.7356296676452853,0.7421965439045702,0.7433434521655962,0.7403898879051506,0.003398393966922846,49,0.8904126904518229,0.8840826913293262,0.8748721700910851,0.8831225172907446,0.006380616161934055,0.1380380188850986
588.5560220082601,14.436016256923997,8.104370355606079,1.7634307055737561,1.0,0.01,70,300,8,0.05,dart,"{'clf__reg_lambda': 1, 'clf__reg_alpha': 0.01, 'clf__num_leaves': np.int64(70), 'clf__n_estimators': 300, 'clf__max_depth': np.int64(8), 'clf__learning_rate': 0.05, 'clf__boosting_type': 'dart'}",0.9420144462279294,0.9432756248566843,0.9425303829396927,0.9426068180081021,0.0005177030185792224,53,0.9597712680577849,0.9587393946342582,0.9582664526484751,0.958925705113506,0.0006283051541155453,0.7639637458689774,0.7747215099649895,0.771572390244369,0.770085882026112,0.004515872163718444,55,0.867432852539833,0.8631943911082353,0.8504755177383991,0.8603675871288224,0.007205595809068503,0.8849486522284279,0.8640046642748132,0.8898513139473838,0.8796015434835417,0.011208806174057334,13,0.9472178860118865,0.9499580082609709,0.947976434432554,0.9483841095684705,0.0011551960143384595,0.7250460721636204,0.734822829565167,0.7316146124950335,0.7304945047412735,0.0040691708702714656,58,0.8244083969171093,0.8180321881592276,0.8043283101478806,0.8155896317414059,0.00837763023595654,0.0902817051027105
819.4146354198456,22.89532801894146,5.749259789784749,0.19747139824435286,0.1,0.01,60,300,12,0.05,dart,"{'clf__reg_lambda': 0.1, 'clf__reg_alpha': 0.01, 'clf__num_leaves': np.int64(60), 'clf__n_estimators': 300, 'clf__max_depth': np.int64(12), 'clf__learning_rate': 0.05, 'clf__boosting_type': 'dart'}",0.9444508140334785,0.9466578766337996,0.9461992662233433,0.9457693189635404,0.0009509371921401159,40,0.970749254758083,0.9698893602384774,0.9703049759229535,0.9703145303065046,0.00035111547093584055,0.769971300221383,0.7800820881003252,0.7816313391561511,0.7772282424926198,0.005170264535755816,43,0.941020578104464,0.9386632166469923,0.9371471720588097,0.938943655603422,0.0015936965635152435,0.8549149649191026,0.856614683012183,0.8664362446713085,0.8593219642008648,0.005078188676952315,41,0.9668680528069651,0.9656612628677905,0.9650585711589473,0.9658626289445676,0.0007523151738846855,0.7347216022932185,0.7437764828356189,0.7456756392016788,0.7413912414435053,0.004779453491907934,46,0.9207409629761651,0.9177253065454696,0.9155172884201512,0.9179945193139286,0.0021410356688314554,0.16171541311080218
281.3045430978139,7.640743250319729,4.931392669677734,1.4236868157795646,0.0,0.1,70,300,4,0.1,dart,"{'clf__reg_lambda': 0, 'clf__reg_alpha': 0.1, 'clf__num_leaves': np.int64(70), 'clf__n_estimators': 300, 'clf__max_depth': np.int64(4), 'clf__learning_rate': 0.1, 'clf__boosting_type': 'dart'}",0.9380589314377437,0.9374856684246733,0.9386895207521211,0.938078040204846,0.0004916563605544684,70,0.9466722082091263,0.9455400137583123,0.9452820454024307,0.9458314224566231,0.0006037811023698334,0.7554477122728654,0.7541151145239613,0.7587321727614493,0.7560983331860921,0.0019402383653621658,72,0.81007146229616,0.7996334626146562,0.7959537045183224,0.8018862098097128,0.005979627837474534,0.8505192459729184,0.851244238301447,0.8621789933572714,0.854647492543879,0.005333793637159524,48,0.9134758465891191,0.9138088308905244,0.9140815278684455,0.9137887351160296,0.0002476763118077669,0.7167773694700694,0.7118495581814253,0.7175302060945777,0.7153857112486909,0.0025192557938339562,73,0.7633224198433897,0.7528125957533338,0.748363368943807,0.7548327948468435,0.006271852689444567,0.045787876623620716
653.0503366788229,74.17307341252076,9.219414234161377,2.372768609999659,0.0,0.1,70,300,10,0.01,goss,"{'clf__reg_lambda': 0, 'clf__reg_alpha': 0.1, 'clf__num_leaves': np.int64(70), 'clf__n_estimators': 300, 'clf__max_depth': np.int64(10), 'clf__learning_rate': 0.01, 'clf__boosting_type': 'goss'}",0.9423010777344646,0.9436195826645265,0.9434476037606053,0.9431227547198655,0.0005852401143129748,52,0.9646583352442101,0.9635977986700298,0.9628955514790186,0.9637172284644194,0.0007245914975794355,0.7669960606221131,0.7733000858832472,0.7720376908306394,0.7707779457786667,0.002723404954614921,53,0.9267561952793187,0.9219880608312053,0.9116598163096159,0.9201346908067133,0.006300867656388585,0.8563728088107915,0.8477445514138408,0.8825223753650804,0.8622132451965708,0.014786419052137135,35,0.954999407743025,0.9528917852430275,0.9519549732768781,0.9532820554209769,0.0012731531496023027,0.7326767145312756,0.7387820702201267,0.7367031468434506,0.7360539771982842,0.002534417479816688,53,0.9051677436816096,0.8986093310549341,0.8811108554971362,0.8949626434112267,0.010154053882009897,0.14935674502804663
430.2151937484741,5.475120868750078,6.503217379252116,0.20545160822855096,0.1,0.1,50,300,6,0.05,dart,"{'clf__reg_lambda': 0.1, 'clf__reg_alpha': 0.1, 'clf__num_leaves': np.int64(50), 'clf__n_estimators': 300, 'clf__max_depth': np.int64(6), 'clf__learning_rate': 0.05, 'clf__boosting_type': 'dart'}",0.9377722999312085,0.9366257739050676,0.9375429947259802,0.9373136895207521,0.0004953558586263117,74,0.9475321027287319,0.9469875028663151,0.9468011923870672,0.9471069326607046,0.00031011297804625675,0.7530317604158189,0.7537825200568862,0.7554273820506716,0.7540805541744589,0.0010004562311837664,75,0.8209552811833614,0.815120153287797,0.812615133716562,0.8162301893959069,0.003494152263708663,0.8753245237622,0.8563999053347864,0.8753997218763747,0.869041383657787,0.008938927763151673,23,0.9303364795471255,0.9343622307979143,0.9322272580267853,0.9323086561239418,0.0016445136101539358,0.7112942763019665,0.7115055456914966,0.7133184683667708,0.712039430120078,0.0009085199745063141,75,0.771489018309979,0.7648786018412332,0.7611913003925019,0.7658529735145714,0.004260109442673561,0.06214963522144801
201.0444150765737,31.22544298455292,4.936093012491862,0.2001192669725825,1.0,0.01,70,300,5,0.1,goss,"{'clf__reg_lambda': 1, 'clf__reg_alpha': 0.01, 'clf__num_leaves': np.int64(70), 'clf__n_estimators': 300, 'clf__max_depth': np.int64(5), 'clf__learning_rate': 0.1, 'clf__boosting_type': 'goss'}",0.9476324237560193,0.9494095390965375,0.94877894978216,0.948606970878239,0.0007356254893724462,18,0.9843069250171979,0.9825728044026599,0.9829740885118092,0.9832846059772224,0.0007412194450976417,0.777168228623123,0.7926136155804151,0.7940490092923645,0.7879436178319675,0.0076418517925364625,4,0.9723531157096673,0.9688011582829459,0.9690835778611137,0.9700792839512422,0.0016119705029869116,0.833740048305641,0.8471177748388345,0.8634997092932558,0.8481191774792438,0.012169948259561478,66,0.9799770038118103,0.9778604336016381,0.9780218152715243,0.9786197508949909,0.0009619815039818859,0.7540344857054253,0.7633029222466129,0.7657130762201367,0.7610168280573917,0.005034351271287447,2,0.9656087874443212,0.9608865269083529,0.9612165506524628,0.962570621668379,0.002152528339650714,0.18213566611927468
411.2770658334096,9.419281457095762,10.88070034980774,3.4273754678652026,0.01,0.0,70,300,-1,0.05,gbdt,"{'clf__reg_lambda': 0.01, 'clf__reg_alpha': 0, 'clf__num_leaves': np.int64(70), 'clf__n_estimators': 300, 'clf__max_depth': -1, 'clf__learning_rate': 0.05, 'clf__boosting_type': 'gbdt'}",0.9474317817014446,0.9495815180004586,0.9486642971795459,0.948559198960483,0.0008807670011841177,19,0.9998136895207521,0.9997133684934648,0.9996847053428113,0.9997372544523427,5.529999284753491e-05,0.7790128978649309,0.7835914936411829,0.7839187717726327,0.7821743877595821,0.0022395001688349787,29,0.9997091106520288,0.9995490797168497,0.9994924654220346,0.9995835519303045,9.174253482857962e-05,0.8495105601136504,0.8462912740674818,0.8444418218477443,0.846747885342959,0.0020943411525242463,72,0.9998292108258034,0.9997530031615197,0.9997057277446748,0.9997626472439993,5.0870909017568865e-05,0.7480997477055871,0.7518096713554208,0.7541761286223254,0.7513618492277777,0.002500801172268668,32,0.9995894304094909,0.9993459021030962,0.9992803260107112,0.9994052195077661,0.00013297944254364046,0.2174091641707223
