mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__reg_lambda,param_clf__reg_alpha,param_clf__n_estimators,param_clf__min_child_weight,param_clf__max_depth,param_clf__learning_rate,param_clf__gamma,params,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_train_neg_mean_squared_error,split1_train_neg_mean_squared_error,split2_train_neg_mean_squared_error,mean_train_neg_mean_squared_error,std_train_neg_mean_squared_error,split0_test_r2,split1_test_r2,split2_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,mean_train_r2,std_train_r2,overfitting_gap
4.841408332188924,0.6541577948840707,0.36547478040059406,0.026932402306576893,2.0,0.01,100,1,3,0.05,0.0,"{'clf__reg_lambda': 2, 'clf__reg_alpha': 0.01, 'clf__n_estimators': 100, 'clf__min_child_weight': 1, 'clf__max_depth': 3, 'clf__learning_rate': 0.05, 'clf__gamma': 0}",-1.344946290982728,-1.3741171089432793,-1.3585814233374522,-1.3592149410878198,0.011917358870625864,98,-1.358915423029479,-1.344942185763923,-1.3523716726922126,-1.3520764271618715,0.005708369140263631,0.25520256600291036,0.24941625886669105,0.2521936734606113,0.25227083277673756,0.0023628799854858505,98,0.25487946650043336,0.2574928773475804,0.25628614371077474,0.2562194958529295,0.0010679608347103975,0.0039486630761919606
4.08628249168396,0.25919351207343005,0.41780654589335126,0.057183644639254974,2.0,0.0,100,4,3,0.1,0.0,"{'clf__reg_lambda': 2, 'clf__reg_alpha': 0, 'clf__n_estimators': 100, 'clf__min_child_weight': 4, 'clf__max_depth': 3, 'clf__learning_rate': 0.1, 'clf__gamma': 0}",-1.3033048716220172,-1.3309061831462827,-1.3194609554415626,-1.3178906700699542,0.011322763107301537,81,-1.311687165524158,-1.2974930198275976,-1.3080408856608534,-1.305740357004203,0.006018735586419486,0.27826253686999425,0.2730193550885883,0.2737268203793004,0.2750029041126277,0.002322933643630193,81,0.2807756656547322,0.2836883109093785,0.2806651078972955,0.28170969482046876,0.001399820696827948,0.0067067907078410816
4.514635801315308,0.31423414725336074,0.4898523489634196,0.044183483796682556,1.5,0.0,100,1,6,0.3,1.0,"{'clf__reg_lambda': 1.5, 'clf__reg_alpha': 0, 'clf__n_estimators': 100, 'clf__min_child_weight': 1, 'clf__max_depth': 6, 'clf__learning_rate': 0.3, 'clf__gamma': 1}",-1.1658674863939928,-1.1901034197569138,-1.1720374534771403,-1.1760027865426823,0.010283903805899684,42,-1.0221488388368374,-1.0332549608291413,-0.9945577508355666,-1.0166538501671818,0.016268880122930724,0.3543719046115916,0.34993002319603494,0.3548733939713081,0.35305844059297825,0.0022215789357422164,42,0.4395353270682948,0.4295671769000112,0.45305983916109505,0.44072078104313367,0.009627400856346916,0.08766234045015542
5.371186812718709,0.12638126644531034,0.49852538108825684,0.04314166628225706,1.0,0.0,100,3,6,0.05,1.0,"{'clf__reg_lambda': 1, 'clf__reg_alpha': 0, 'clf__n_estimators': 100, 'clf__min_child_weight': 3, 'clf__max_depth': 6, 'clf__learning_rate': 0.05, 'clf__gamma': 1}",-1.2253825433542596,-1.2498009072060117,-1.2451083168271835,-1.240097255795818,0.010579765995968878,61,-1.191342503094568,-1.1858154290787069,-1.1931682745989296,-1.1901087355907347,0.00312599008328571,0.3214139627180098,0.31732147536981603,0.3146528720649925,0.3177961033842728,0.0027805323853128017,61,0.34676305350367875,0.34534256448951584,0.34383735135667115,0.34531432311662186,0.0011945798269987161,0.02751821973234908
6.778641144434611,0.2044023305187192,0.6310704549153646,0.016082156776625476,2.0,0.01,100,2,9,0.1,0.5,"{'clf__reg_lambda': 2, 'clf__reg_alpha': 0.01, 'clf__n_estimators': 100, 'clf__min_child_weight': 2, 'clf__max_depth': 9, 'clf__learning_rate': 0.1, 'clf__gamma': 0.5}",-1.1182495651271744,-1.139179346811607,-1.1329214911260852,-1.1301168010216223,0.00877168380932099,3,-0.8532028214194741,-0.8623517133834198,-0.8531997581528634,-0.8562514309852526,0.004313551232178514,0.3807415119405859,0.3777462703967033,0.37640406089514833,0.3782972810774792,0.0018131151775583648,3,0.5321718109121623,0.5239183541149635,0.5307972688767528,0.5289624779679595,0.003610607569837308,0.1506651968904803
3.729010899861654,0.05342621498702586,0.4235825538635254,0.04272603286852818,5.0,0.01,100,4,3,0.05,0.5,"{'clf__reg_lambda': 5, 'clf__reg_alpha': 0.01, 'clf__n_estimators': 100, 'clf__min_child_weight': 4, 'clf__max_depth': 3, 'clf__learning_rate': 0.05, 'clf__gamma': 0.5}",-1.3444239666382702,-1.3751443192127049,-1.3578092822769794,-1.3591258560426516,0.012576036483056044,93,-1.3584331763694144,-1.345675362024062,-1.3515510512539048,-1.3518865298824603,0.005213755278126185,0.2554918160897538,0.2488551659860786,0.2526186844022329,0.25232188882602175,0.002717516864123924,93,0.25514389199928056,0.2570881100638449,0.25673743054764153,0.256323144203589,0.0008460578592491562,0.004001255377567237
7.073856274286906,0.052855613513850236,0.6638664404551188,0.07426901954327297,2.0,0.1,100,2,9,0.05,0.0,"{'clf__reg_lambda': 2, 'clf__reg_alpha': 0.1, 'clf__n_estimators': 100, 'clf__min_child_weight': 2, 'clf__max_depth': 9, 'clf__learning_rate': 0.05, 'clf__gamma': 0}",-1.1497814768027366,-1.1665618798429445,-1.1625297468233733,-1.159624367823018,0.007151988157136598,31,-0.9764068571382366,-0.9722260896069856,-0.9762172907506562,-0.9749500791652927,0.001927705577303404,0.36327993220135224,0.3627891143067298,0.360106737416489,0.3620585946415236,0.001394641058148513,31,0.4646165714408148,0.46325960773424024,0.4631458640101025,0.46367401439505257,0.0006681041570904384,0.10161541975352895
4.93499231338501,0.0597390167648564,0.4735620816548665,0.05177519340073499,1.0,0.01,100,3,6,0.05,0.0,"{'clf__reg_lambda': 1, 'clf__reg_alpha': 0.01, 'clf__n_estimators': 100, 'clf__min_child_weight': 3, 'clf__max_depth': 6, 'clf__learning_rate': 0.05, 'clf__gamma': 0}",-1.2251316605796152,-1.2505088982438888,-1.2449058595373816,-1.2401821394536288,0.010885347841310835,62,-1.1929148048716254,-1.1854749792637933,-1.1925927146730704,-1.1903274996028297,0.0034337686540760253,0.32155289528954956,0.3169347495526058,0.3147643109817678,0.31775065194130775,0.0028308410713522598,62,0.3459009289600249,0.34553051785669764,0.34415387077262005,0.3451951058631142,0.0007516333244449651,0.027444453921806444
7.370957136154175,0.370392300928951,0.8046347300211588,0.10053274223855875,5.0,0.01,100,2,9,0.1,0.0,"{'clf__reg_lambda': 5, 'clf__reg_alpha': 0.01, 'clf__n_estimators': 100, 'clf__min_child_weight': 2, 'clf__max_depth': 9, 'clf__learning_rate': 0.1, 'clf__gamma': 0}",-1.1250648801483842,-1.1433873096302456,-1.13608302441361,-1.1348450713974134,0.007531146494488891,10,-0.8869949470942767,-0.8918114731693196,-0.8921765797977733,-0.8903276666871233,0.002361297754193993,0.37696736186953006,0.37544775562353916,0.3746638526504573,0.3756929900478421,0.0009562578532089564,10,0.5136429118473769,0.5076543974154154,0.5093626271160845,0.510219978792959,0.0025188443380291478,0.13452698874511687
4.919518868128459,0.5884995252673529,0.4375321865081787,0.012574135105768406,5.0,0.01,100,2,3,0.05,1.0,"{'clf__reg_lambda': 5, 'clf__reg_alpha': 0.01, 'clf__n_estimators': 100, 'clf__min_child_weight': 2, 'clf__max_depth': 3, 'clf__learning_rate': 0.05, 'clf__gamma': 1}",-1.3444239666382702,-1.3751443192127049,-1.3578092822769794,-1.3591258560426516,0.012576036483056044,93,-1.3584331763694144,-1.345675362024062,-1.3515510512539048,-1.3518865298824603,0.005213755278126185,0.2554918160897538,0.2488551659860786,0.2526186844022329,0.25232188882602175,0.002717516864123924,93,0.25514389199928056,0.2570881100638449,0.25673743054764153,0.256323144203589,0.0008460578592491562,0.004001255377567237
