mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__reg_lambda,param_clf__reg_alpha,param_clf__n_estimators,param_clf__min_child_weight,param_clf__max_depth,param_clf__learning_rate,param_clf__gamma,params,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_train_neg_mean_squared_error,split1_train_neg_mean_squared_error,split2_train_neg_mean_squared_error,mean_train_neg_mean_squared_error,std_train_neg_mean_squared_error,split0_test_r2,split1_test_r2,split2_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,mean_train_r2,std_train_r2,overfitting_gap
7.373159170150757,0.2805002198900675,0.5358600616455078,0.009433881556071715,2.0,0.1,300,2,3,0.05,1.0,"{'clf__reg_lambda': 2, 'clf__reg_alpha': 0.1, 'clf__n_estimators': 300, 'clf__min_child_weight': 2, 'clf__max_depth': 3, 'clf__learning_rate': 0.05, 'clf__gamma': 1}",-1.283906947080605,-1.3104564914173156,-1.2965386142739355,-1.2969673509239519,0.010843045004611331,92,-1.2879025870474308,-1.2739046334248838,-1.280648788034539,-1.2808186695022845,0.005715903030992068,0.28900461967298585,0.2841895865215954,0.2863440043403005,0.2865127368449606,0.001969346601598925,92,0.2938172262281874,0.2967108371571846,0.2957289272369613,0.2954189968741111,0.0012014681780958276,0.008906260029150515
16.502256949742634,0.26639411211211916,1.3678346474965413,0.0035200338549712987,1.0,0.01,300,3,9,0.05,0.0,"{'clf__reg_lambda': 1, 'clf__reg_alpha': 0.01, 'clf__n_estimators': 300, 'clf__min_child_weight': 3, 'clf__max_depth': 9, 'clf__learning_rate': 0.05, 'clf__gamma': 0}",-1.1079928576969058,-1.1250170602526581,-1.1180658561711356,-1.1170252580402333,0.00698894372168638,12,-0.7754845721329164,-0.7755224874893649,-0.7576397560060493,-0.7695489385427768,0.008421077956072963,0.38642141858558754,0.3854821336351666,0.384581073780236,0.38549487533366333,0.0007513716407595521,12,0.5747862830048791,0.571854480561999,0.5833488707319836,0.5766632114329538,0.004876637953074258,0.19116833609929051
11.13421106338501,0.14305881217489583,0.7796657085418701,0.03697091035829489,1.0,0.0,300,3,6,0.1,0.1,"{'clf__reg_lambda': 1, 'clf__reg_alpha': 0, 'clf__n_estimators': 300, 'clf__min_child_weight': 3, 'clf__max_depth': 6, 'clf__learning_rate': 0.1, 'clf__gamma': 0.1}",-1.1371369905265019,-1.1609422394042364,-1.1520925630464989,-1.1500572643257456,0.009824435495054988,32,-0.9604776665293774,-0.9635581075086849,-0.9594838820090706,-0.9611732186823776,0.0017344880039143458,0.37028213072473704,0.3658587294922603,0.36585169456482647,0.36733085159394124,0.0020868714628128537,32,0.4733508655724018,0.4680449721276966,0.4723481182389965,0.4712479853130316,0.002301571296996244,0.10391713371909034
16.293086926142376,0.06528977816366557,1.2699419657389324,0.06457899323530894,1.5,0.1,300,1,9,0.1,0.0,"{'clf__reg_lambda': 1.5, 'clf__reg_alpha': 0.1, 'clf__n_estimators': 300, 'clf__min_child_weight': 1, 'clf__max_depth': 9, 'clf__learning_rate': 0.1, 'clf__gamma': 0}",-1.0936269676227197,-1.1069999117849463,-1.1022158088026128,-1.1009475627367598,0.005532645235579542,1,-0.5642975555229608,-0.5413445000647571,-0.53559475545572,-0.5470789370144793,0.012399610431320117,0.39437688724338793,0.39532363740033627,0.39330544281290925,0.39433532248554454,0.0008244485308377851,1,0.6905843524195188,0.7011379735416003,0.7054587514427225,0.6990603591346138,0.006247628765831055,0.3047250366490693
7.1329647699991865,0.023748728955372517,0.4454035758972168,0.010711478504631082,5.0,0.0,300,2,3,0.3,1.0,"{'clf__reg_lambda': 5, 'clf__reg_alpha': 0, 'clf__n_estimators': 300, 'clf__min_child_weight': 2, 'clf__max_depth': 3, 'clf__learning_rate': 0.3, 'clf__gamma': 1}",-1.21208277881216,-1.2392821998763872,-1.2259465897596675,-1.2257705228160714,0.011104815058755744,75,-1.1862104429332794,-1.1762626841291868,-1.1768606621592403,-1.1797779297405688,0.004555020227683083,0.328779037866463,0.3230671069815404,0.3252000946917444,0.3256820798465826,0.0023566601898515217,75,0.34957706483987083,0.35061638312720833,0.35280544613363984,0.3509996313669063,0.0013455533816768806,0.025317551520323722
7.057551860809326,0.09930829595432471,0.4663120110829671,0.013759509814175766,5.0,0.1,300,1,6,0.3,1.0,"{'clf__reg_lambda': 5, 'clf__reg_alpha': 0.1, 'clf__n_estimators': 300, 'clf__min_child_weight': 1, 'clf__max_depth': 6, 'clf__learning_rate': 0.3, 'clf__gamma': 1}",-1.164770900772113,-1.1874914060363548,-1.1792079352916225,-1.1771567473666968,0.009388321425868462,51,-1.0457803066352278,-1.027895260291371,-1.0310105530592668,-1.034895373328622,0.007801179059363231,0.35497916615267333,0.3513567829805605,0.3509265332435698,0.3524208274589345,0.0018175260407040355,51,0.4265777201452239,0.4325261262635618,0.43301323905717026,0.4307056951553186,0.002925685444632239,0.0782848676963841
10.273977200190226,0.0948894390526937,0.7100858688354492,0.02544847223000898,5.0,0.0,300,2,6,0.3,0.1,"{'clf__reg_lambda': 5, 'clf__reg_alpha': 0, 'clf__n_estimators': 300, 'clf__min_child_weight': 2, 'clf__max_depth': 6, 'clf__learning_rate': 0.3, 'clf__gamma': 0.1}",-1.135767536176601,-1.1611464362034225,-1.151194949104938,-1.1493696404949871,0.01044097553820266,31,-0.737971103444867,-0.7335041999061221,-0.7440524937931436,-0.7385092657147109,0.004323103819653686,0.3710405001054481,0.36574719111138787,0.3663457697617626,0.36771115365953283,0.002366852328567408,31,0.5953556689494025,0.595051669364947,0.5908209550567436,0.593742764457031,0.002069755471151661,0.22603161079749817
10.510440111160278,0.07074916098819063,0.7627853552500407,0.006758557780355067,1.0,0.1,300,2,6,0.05,1.0,"{'clf__reg_lambda': 1, 'clf__reg_alpha': 0.1, 'clf__n_estimators': 300, 'clf__min_child_weight': 2, 'clf__max_depth': 6, 'clf__learning_rate': 0.05, 'clf__gamma': 1}",-1.1698427445028325,-1.1899012947726249,-1.1845966063680564,-1.1814468818811712,0.008486339336011698,61,-1.0726913666616504,-1.0661009113403899,-1.0688542006261317,-1.0692154928760573,0.0027026436937161104,0.3521705066384603,0.35004042988982886,0.3479604376872961,0.35005712473852846,0.001718793992284308,61,0.41182184714230785,0.4114337935746615,0.4122017671546463,0.4118191359572052,0.00031352976231097953,0.06176201121867675
7.780627489089966,0.2670943180656816,0.5366150538126627,0.05367051877141293,1.0,0.01,300,3,6,0.3,0.5,"{'clf__reg_lambda': 1, 'clf__reg_alpha': 0.01, 'clf__n_estimators': 300, 'clf__min_child_weight': 3, 'clf__max_depth': 6, 'clf__learning_rate': 0.3, 'clf__gamma': 0.5}",-1.153911979434769,-1.176665674915524,-1.1607133335815734,-1.1637636626439554,0.009536283170059575,45,-0.9422277961370072,-0.9718567879169698,-0.9304285532544532,-0.9481710457694769,0.01742730269736778,0.3609925637152783,0.3572701201425038,0.36110654890404126,0.3597897442539411,0.001782250899474512,45,0.48335763489197103,0.463463489461014,0.4883266033183462,0.4783825758904438,0.010742656925304041,0.1185928316365027
14.496730963389078,0.08300172466171524,1.049544890721639,0.026698919639891093,1.5,0.0,300,3,9,0.05,0.5,"{'clf__reg_lambda': 1.5, 'clf__reg_alpha': 0, 'clf__n_estimators': 300, 'clf__min_child_weight': 3, 'clf__max_depth': 9, 'clf__learning_rate': 0.05, 'clf__gamma': 0.5}",-1.1143720580433234,-1.1276315875026117,-1.1240252965419983,-1.1220096473626446,0.005597672824850586,16,-0.8334615644821942,-0.8207835539694579,-0.8232923762817765,-0.8258458315778094,0.005481671770660992,0.3828887778542661,0.3840540008859322,0.38130080869239336,0.3827478624775306,0.001128394042047142,16,0.5429963373335825,0.5468670390228481,0.5472443261110864,0.5457025674891723,0.0019197825619942,0.16295470501164172
8.034519990285238,0.1283609896463394,0.5143458843231201,0.011716105717297464,2.0,0.01,300,1,3,0.05,0.0,"{'clf__reg_lambda': 2, 'clf__reg_alpha': 0.01, 'clf__n_estimators': 300, 'clf__min_child_weight': 1, 'clf__max_depth': 3, 'clf__learning_rate': 0.05, 'clf__gamma': 0}",-1.2837132025385938,-1.3098148906594742,-1.2979695761813845,-1.2971658897931508,0.010671112548930148,93,-1.287715537311336,-1.2730917198681446,-1.281582757607516,-1.2807966715956656,0.005995968510394719,0.2891119105281734,0.2845400479880893,0.28555635749849506,0.28640277200491926,0.001960067160221831,93,0.2939197893434393,0.2971596253001758,0.29521530651656214,0.29543157372005907,0.0013314685837129765,0.009028801715139811
7.9118882815043134,0.14500405746443853,0.5265889962514242,0.02753516365622991,2.0,0.0,300,4,3,0.1,0.0,"{'clf__reg_lambda': 2, 'clf__reg_alpha': 0, 'clf__n_estimators': 300, 'clf__min_child_weight': 4, 'clf__max_depth': 3, 'clf__learning_rate': 0.1, 'clf__gamma': 0}",-1.245946724673992,-1.2696287257450525,-1.2613168819028329,-1.258964110773959,0.009810230805000623,78,-1.236680096320504,-1.223317559427342,-1.2331228473523732,-1.2310401677000729,0.005650517023887154,0.3100260362395507,0.30649092961743074,0.305731163509667,0.30741604312221615,0.0018714271183648342,78,0.32190354342704386,0.3246386270316505,0.3218650119629468,0.32280239414054707,0.0012985080133776348,0.015386351018330913
7.34199587504069,0.2888448765043198,0.4614883263905843,0.011101356568998157,1.5,0.0,300,1,6,0.3,1.0,"{'clf__reg_lambda': 1.5, 'clf__reg_alpha': 0, 'clf__n_estimators': 300, 'clf__min_child_weight': 1, 'clf__max_depth': 6, 'clf__learning_rate': 0.3, 'clf__gamma': 1}",-1.165867486912068,-1.190103345312603,-1.1720374614069335,-1.1760027645438682,0.01028386859207289,48,-1.0221487454516507,-1.0332548920228475,-0.9945577164821715,-1.0166537846522232,0.016268861757908492,0.3543719043246947,0.34993006385973735,0.3548733896064983,0.3530584525969768,0.0022215586030879674,48,0.4395353782732623,0.429567214886152,0.45305985805316185,0.44072081707085875,0.009627392156420089,0.08766236447388193
11.058579206466675,0.3353196993683529,0.8092154661814371,0.07782710940249712,1.0,0.0,300,3,6,0.05,1.0,"{'clf__reg_lambda': 1, 'clf__reg_alpha': 0, 'clf__n_estimators': 300, 'clf__min_child_weight': 3, 'clf__max_depth': 6, 'clf__learning_rate': 0.05, 'clf__gamma': 1}",-1.169118859479356,-1.1909539663846356,-1.1847326282381205,-1.1816018180340373,0.009184931601695619,62,-1.073891690025388,-1.0708765983758166,-1.068545271217084,-1.071104519872763,0.0021886083363672998,0.3525713759606103,0.3494654292646381,0.347885566933704,0.3499741240529841,0.0019464975982392823,62,0.41116368581011375,0.40879726266880023,0.41237165764167993,0.4107775353735313,0.0014845670469402928,0.060803411320547174
