mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__learning_rate_init,param_clf__hidden_layer_sizes,param_clf__alpha,param_clf__activation,params,split0_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_train_f1_macro,mean_train_f1_macro,std_train_f1_macro,split0_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_train_precision_macro,mean_train_precision_macro,std_train_precision_macro,split0_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_train_recall_macro,mean_train_recall_macro,std_train_recall_macro,overfitting_gap
461.5979039669037,0.0,1.1082053184509277,0.0,0.001,"(128, 64, 32)",0.01,tanh,"{'clf__learning_rate_init': 0.001, 'clf__hidden_layer_sizes': (128, 64, 32), 'clf__alpha': 0.01, 'clf__activation': 'tanh'}",0.9265752639373238,0.9265752639373238,0.0,16,0.9906008527307688,0.9906008527307688,0.0,0.7098162475083877,0.7098162475083877,0.0,14,0.951089559247581,0.951089559247581,0.0,0.7346807570173197,0.7346807570173197,0.0,15,0.9815317307493269,0.9815317307493269,0.0,0.6915204394799189,0.6915204394799189,0.0,18,0.9310890918949297,0.9310890918949297,0.0,0.2412733117391933
115.59991526603699,0.0,1.1500768661499023,0.0,0.01,"(128, 64, 32)",0.0001,tanh,"{'clf__learning_rate_init': 0.01, 'clf__hidden_layer_sizes': (128, 64, 32), 'clf__alpha': 0.0001, 'clf__activation': 'tanh'}",0.9272918358572588,0.9272918358572588,0.0,14,0.9428168778588575,0.9428168778588575,0.0,0.6904818206142349,0.6904818206142349,0.0,24,0.7484655221625386,0.7484655221625386,0.0,0.7353759612938022,0.7353759612938022,0.0,14,0.8376107253919972,0.8376107253919972,0.0,0.6647393767056603,0.6647393767056603,0.0,24,0.7221623626000812,0.7221623626000812,0.0,0.05798370154830368
448.68926191329956,0.0,1.2545607089996338,0.0,0.001,"(64, 64, 32)",0.01,relu,"{'clf__learning_rate_init': 0.001, 'clf__hidden_layer_sizes': (64, 64, 32), 'clf__alpha': 0.01, 'clf__activation': 'relu'}",0.9293937801557349,0.9293937801557349,0.0,10,0.9731282320765308,0.9731282320765308,0.0,0.7223264954255918,0.7223264954255918,0.0,6,0.8782234233671075,0.8782234233671075,0.0,0.7752868198315471,0.7752868198315471,0.0,7,0.9485064868900942,0.9485064868900942,0.0,0.7023209812235761,0.7023209812235761,0.0,10,0.8481946694967597,0.8481946694967597,0.0,0.15589692794151566
475.57619047164917,0.0,1.0575287342071533,0.0,0.0001,"(128, 64, 32)",0.01,tanh,"{'clf__learning_rate_init': 0.0001, 'clf__hidden_layer_sizes': (128, 64, 32), 'clf__alpha': 0.01, 'clf__activation': 'tanh'}",0.9386614436535614,0.9386614436535614,0.0,1,0.9516427607457214,0.9516427607457214,0.0,0.7396017805724456,0.7396017805724456,0.0,1,0.7853599616025586,0.7853599616025586,0.0,0.7847167090876852,0.7847167090876852,0.0,4,0.8651600912941175,0.8651600912941175,0.0,0.7192872254634121,0.7192872254634121,0.0,1,0.7597809976334219,0.7597809976334219,0.0,0.04575818103011298
345.2981376647949,0.0,1.2328214645385742,0.0,0.001,"(64, 64, 32)",0.0001,tanh,"{'clf__learning_rate_init': 0.001, 'clf__hidden_layer_sizes': (64, 64, 32), 'clf__alpha': 0.0001, 'clf__activation': 'tanh'}",0.9176420006688004,0.9176420006688004,0.0,24,0.9890004896633267,0.9890004896633267,0.0,0.6951798817327379,0.6951798817327379,0.0,23,0.9445262353540759,0.9445262353540759,0.0,0.7068773683960197,0.7068773683960197,0.0,23,0.9692023738618444,0.9692023738618444,0.0,0.686156515296035,0.686156515296035,0.0,20,0.9296918664081243,0.9296918664081243,0.0,0.24934635362133795
329.69983959198,0.0,1.2761316299438477,0.0,0.0001,"(64, 64, 32)",0.01,relu,"{'clf__learning_rate_init': 0.0001, 'clf__hidden_layer_sizes': (64, 64, 32), 'clf__alpha': 0.01, 'clf__activation': 'relu'}",0.9344575550566092,0.9344575550566092,0.0,4,0.9477971121806739,0.9477971121806739,0.0,0.7338221024128695,0.7338221024128695,0.0,5,0.7712144607180467,0.7712144607180467,0.0,0.8206779713401561,0.8206779713401561,0.0,2,0.8588174283206735,0.8588174283206735,0.0,0.7080938539833592,0.7080938539833592,0.0,7,0.747667220727058,0.747667220727058,0.0,0.037392358305177176
385.25801372528076,0.0,1.2013871669769287,0.0,0.001,"(64, 64, 32)",0.001,relu,"{'clf__learning_rate_init': 0.001, 'clf__hidden_layer_sizes': (64, 64, 32), 'clf__alpha': 0.001, 'clf__activation': 'relu'}",0.9234701189509387,0.9234701189509387,0.0,20,0.9813450215571293,0.9813450215571293,0.0,0.714803676704425,0.714803676704425,0.0,11,0.928874954788219,0.928874954788219,0.0,0.7231804623707145,0.7231804623707145,0.0,20,0.940389634921619,0.940389634921619,0.0,0.7092610266996016,0.7092610266996016,0.0,6,0.9211413678722437,0.9211413678722437,0.0,0.214071278083794
193.55622720718384,0.0,1.196094274520874,0.0,0.01,"(128, 64, 32)",0.0001,relu,"{'clf__learning_rate_init': 0.01, 'clf__hidden_layer_sizes': (128, 64, 32), 'clf__alpha': 0.0001, 'clf__activation': 'relu'}",0.9259542349400468,0.9259542349400468,0.0,18,0.9744539059607553,0.9744539059607553,0.0,0.7115740468403118,0.7115740468403118,0.0,12,0.8981016136508728,0.8981016136508728,0.0,0.7326449846123303,0.7326449846123303,0.0,17,0.9180646336344811,0.9180646336344811,0.0,0.6942634042499047,0.6942634042499047,0.0,15,0.8814999200836897,0.8814999200836897,0.0,0.18652756681056104
246.08673787117004,0.0,1.6201691627502441,0.0,0.01,"(64, 64, 32)",0.001,relu,"{'clf__learning_rate_init': 0.01, 'clf__hidden_layer_sizes': (64, 64, 32), 'clf__alpha': 0.001, 'clf__activation': 'relu'}",0.9268141212439689,0.9268141212439689,0.0,15,0.9561572177568642,0.9561572177568642,0.0,0.708484088444967,0.708484088444967,0.0,16,0.8095780450881132,0.8095780450881132,0.0,0.7701517112164658,0.7701517112164658,0.0,8,0.8854550884005861,0.8854550884005861,0.0,0.6827663360870019,0.6827663360870019,0.0,22,0.7833764918077522,0.7833764918077522,0.0,0.10109395664314613
94.52823948860168,0.0,1.1180648803710938,0.0,0.01,"(64, 64, 32)",0.001,tanh,"{'clf__learning_rate_init': 0.01, 'clf__hidden_layer_sizes': (64, 64, 32), 'clf__alpha': 0.001, 'clf__activation': 'tanh'}",0.9277217790092199,0.9277217790092199,0.0,12,0.9497318794711636,0.9497318794711636,0.0,0.7179418374011435,0.7179418374011435,0.0,8,0.8038758150898925,0.8038758150898925,0.0,0.7413846007771955,0.7413846007771955,0.0,12,0.840055096797184,0.840055096797184,0.0,0.7009220581118748,0.7009220581118748,0.0,11,0.7808870479319988,0.7808870479319988,0.0,0.085933977688749
