mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__n_estimators,param_clf__min_samples_split,param_clf__min_samples_leaf,param_clf__max_features,param_clf__max_depth,params,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_train_neg_mean_squared_error,split1_train_neg_mean_squared_error,split2_train_neg_mean_squared_error,mean_train_neg_mean_squared_error,std_train_neg_mean_squared_error,split0_test_r2,split1_test_r2,split2_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,mean_train_r2,std_train_r2,overfitting_gap
162.35311905543008,3.8839042294327975,1.5437644322713215,0.1333084818873697,100,5,10,,,"{'clf__n_estimators': 100, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 10, 'clf__max_features': None, 'clf__max_depth': None}",-1.1081679703467564,-1.1236611419869842,-1.1146875737324504,-1.1155055620220637,0.0063514523535880075,24,-0.7732560171147742,-0.7623047509864845,-0.7631480630386501,-0.7662362770466363,0.004975631067010338,0.38632444560373413,0.38622277662541593,0.3864405876357101,0.3863292699549534,8.898638407028505e-05,24,0.5760082443395657,0.5791516444123224,0.5803196707364784,0.5784931864961221,0.0018206728636329364,0.1921639165411687
17.638015111287434,0.08359572358625585,0.9702425797780355,0.053985920130688425,100,10,10,log2,15,"{'clf__n_estimators': 100, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 10, 'clf__max_features': 'log2', 'clf__max_depth': 15}",-1.2613679892947103,-1.286685639904568,-1.2764449155431723,-1.2748328482474836,0.010398555310717612,75,-1.210933578131372,-1.1995014924384535,-1.2056211648926147,-1.20535207848748,0.004671006418509025,0.30148612769784333,0.29717393446562423,0.29740421374425974,0.29868809196924245,0.0019807423003237257,75,0.3360208748251041,0.3377868497285039,0.3369890956224866,0.3369322733920315,0.000722074979608489,0.03824418142278907
20.31677023569743,0.6502651891836291,0.9582475026448568,0.052857587419367205,100,5,10,sqrt,15,"{'clf__n_estimators': 100, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 15}",-1.2308702988428089,-1.2567360842795041,-1.2435441626056998,-1.2437168485760042,0.010560368661416585,69,-1.162084275026029,-1.1527936289475718,-1.1560014343319076,-1.1569597794351696,0.003852950829472348,0.3183749817314244,0.31353327484501003,0.3155138321829627,0.31580736291979905,0.0019874861196310105,69,0.3628059257370957,0.3635730297538988,0.3642766245677447,0.36355186001957973,0.0006005968591639652,0.04774449709978068
23.249624729156494,0.2509123192581473,1.1550931135813396,0.07139582869423654,100,10,10,sqrt,,"{'clf__n_estimators': 100, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': None}",-1.1824025115900945,-1.2041675384254866,-1.1940111526965118,-1.1935270675706977,0.008892125808568355,55,-1.0478546939282336,-1.0391580056576664,-1.0408777322531175,-1.0426301439463392,0.003760434972691361,0.3452152234714584,0.3422477821866655,0.34277837264137323,0.3434137927664991,0.0012920902951508383,55,0.4254402920608451,0.42630826147828493,0.4275869512716929,0.42644516827027434,0.0008817006461564373,0.08303137550377526
194.71950912475586,0.6590112700495945,2.2558646202087402,0.1905991834810331,100,10,1,,25,"{'clf__n_estimators': 100, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 1, 'clf__max_features': None, 'clf__max_depth': 25}",-1.0803548348129033,-1.0926223442197143,-1.0869079911775117,-1.086628390070043,0.005012090671301564,13,-0.45851262264724085,-0.44392503861900773,-0.44738607985512124,-0.4499412470404566,0.006223400006103391,0.4017266606333699,0.40317709354412,0.4017313513885179,0.40221170185533595,0.0006826376956951517,13,0.7485883490515169,0.7549206898353464,0.7539676159906544,0.7524922182925059,0.0027877390751185186,0.35028051643716995
26.97389801343282,1.1945882102730008,1.5834176540374756,0.05314445401302219,100,10,1,sqrt,25,"{'clf__n_estimators': 100, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__max_depth': 25}",-1.1061008972042277,-1.1276152898171408,-1.1206671045344938,-1.1181277638519542,0.008964874444264626,30,-0.6824328951627144,-0.6744145335835859,-0.6779144849889641,-0.6782539712450881,0.0032822724640086225,0.38746913872847955,0.38406290316773406,0.38314926413702666,0.3848937686777467,0.0018588674407223618,30,0.6258083804894274,0.6276735162993692,0.6271924308634849,0.6268914425507605,0.0007906235390202074,0.24199767387301374
9.334570248921713,0.37528330147189887,0.6446484724680582,0.03686077770927784,100,10,5,sqrt,5,"{'clf__n_estimators': 100, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 5, 'clf__max_features': 'sqrt', 'clf__max_depth': 5}",-1.4441898984100419,-1.473685680205434,-1.4595310657759133,-1.4591355481304629,0.012044849842325194,87,-1.4613360122744363,-1.445993824346778,-1.4575296036567595,-1.4549531467593246,0.006522999320872308,0.20024395193180988,0.19502893610442773,0.19662778688171056,0.1973002249726494,0.0021814715613656574,88,0.1987202068392182,0.20170493181529703,0.1984563237461573,0.1996271541335575,0.0014731550365914168,0.0023269291609080978
26.27599581082662,1.3712311845557783,1.625159740447998,0.12691687007299227,100,5,5,sqrt,,"{'clf__n_estimators': 100, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 5, 'clf__max_features': 'sqrt', 'clf__max_depth': None}",-1.1427172458663435,-1.161992985393184,-1.1514148992902402,-1.1520417101832559,0.007881759638488244,44,-0.8923894566349984,-0.8844250405390525,-0.8845556184362686,-0.8871233718701065,0.003724065807696394,0.36719192564663994,0.36528478069980863,0.3662247022002112,0.36623380284888657,0.0007786152573257999,44,0.5106849942619027,0.5117322521343901,0.513553645515274,0.5119902973038556,0.0011852511647974541,0.14575649445496902
27.144259691238403,1.6962407652258493,1.5114671389261882,0.09027978025946302,100,2,5,sqrt,25,"{'clf__n_estimators': 100, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 5, 'clf__max_features': 'sqrt', 'clf__max_depth': 25}",-1.149328918558646,-1.1702781344999706,-1.1658376673972084,-1.1618149068186083,0.00901311504211566,48,-0.922120657544041,-0.914899433090501,-0.9202863830261413,-0.9191021578868944,0.0030646710032692687,0.3635305475762507,0.3607591851941959,0.35828595296418364,0.3608585619115434,0.002142249590219554,48,0.49438278155057636,0.49490814343480016,0.49390411775757115,0.49439834758098256,0.0004100395233882951,0.13353978566943914
20.660446405410767,1.4026272863305784,1.4384122689565022,0.12037914267695726,100,5,10,log2,,"{'clf__n_estimators': 100, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 10, 'clf__max_features': 'log2', 'clf__max_depth': None}",-1.2139697581695308,-1.2387351374410622,-1.2279432494382077,-1.226882715016267,0.010138196833782975,61,-1.1128769434457058,-1.1057004087404476,-1.1089075487137567,-1.1091616336333034,0.002935311676091587,0.32773407615104133,0.3233659287971391,0.3241010698457468,0.32506702493130907,0.0019096212097068639,61,0.3897872908300616,0.38957195506277165,0.39017510794176746,0.3898447846115336,0.0002495696296175964,0.06477775968022453
41.11363101005554,1.4864116956624027,2.666190226872762,0.12430378371662312,100,2,1,sqrt,25,"{'clf__n_estimators': 100, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__max_depth': 25}",-1.0835398373320988,-1.1038862572858628,-1.095735408161609,-1.0943871675931902,0.008360921628085383,21,-0.3991764566758124,-0.39777925901170236,-0.4024490718351093,-0.3998015958408747,0.0019570193634172463,0.3999628863328826,0.39702440833704045,0.3968724609647898,0.3979532518782376,0.0014223794575652943,21,0.7811235568320607,0.78039655816742,0.7786799611243942,0.7800666920412916,0.0010244994685232897,0.38211344016305404
22.84105642636617,0.8372493136680315,1.4719328880310059,0.10863069318775748,100,2,5,log2,25,"{'clf__n_estimators': 100, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 5, 'clf__max_features': 'log2', 'clf__max_depth': 25}",-1.1824231130458744,-1.20290232114445,-1.1944021486418257,-1.1932425276107168,0.008400715516670152,52,-1.0064300341740584,-0.9964915705222328,-1.0004649045782046,-1.0011288364248319,0.004084431340459295,0.3452038149033213,0.3429388815943989,0.34256315606580834,0.3435686175211761,0.001166389093781707,52,0.448154262373477,0.4498632754570103,0.44981130018446525,0.44927627933831754,0.0007936694985032049,0.10570766181714142
77.10644793510437,2.2230720393959165,0.9264723459879557,0.2300474750268203,100,5,5,,5,"{'clf__n_estimators': 100, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 5, 'clf__max_features': None, 'clf__max_depth': 5}",-1.376877518876712,-1.4020640487653622,-1.390384151223597,-1.3897752396218905,0.010291368615235698,80,-1.3890619653997271,-1.3752065939891,-1.3820482619122947,-1.382105607100374,0.005656577032361092,0.2375198549836932,0.23415080695697887,0.23468844285319812,0.23545303493129008,0.0014778524815843806,80,0.23834951375031332,0.24078469545849002,0.23996600697910164,0.239700072062635,0.001011786710990902,0.004247037131344916
10.470751206080118,0.6045493416116726,0.7841044267018636,0.09334598484887321,100,2,1,log2,5,"{'clf__n_estimators': 100, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 1, 'clf__max_features': 'log2', 'clf__max_depth': 5}",-1.4633772485491212,-1.495371546739499,-1.48463334266029,-1.4811273793163036,0.013294801324847151,97,-1.4805007803739176,-1.4697088638653324,-1.4821636610571287,-1.4774577684321262,0.005521197607440383,0.1896184799374241,0.18318346913009276,0.18281069712748255,0.18520421539833312,0.003125064085453762,97,0.1882117807895336,0.1886124837213229,0.18490924183426904,0.18724450211504184,0.0016593615527470042,0.0020402867167087224
11.636431137720743,1.1202724476547397,0.8380879561106364,0.05036869479969931,100,2,1,sqrt,5,"{'clf__n_estimators': 100, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__max_depth': 5}",-1.443916380924152,-1.4742346226861913,-1.4592606285119392,-1.4591372107074274,0.012377678022720833,88,-1.4611235023986464,-1.4465608764216358,-1.4568431359733158,-1.4548425049311995,0.00611115986053855,0.20039541903723246,0.1947290873519507,0.1967766441334423,0.19730038350754184,0.0023427271701862875,87,0.19883673025880633,0.20139187731455088,0.19883383500166552,0.1996874808583409,0.0012051908716283121,0.002387097350799061
108.96117782592773,0.8744187882410869,1.683966080347697,0.13166767918111114,100,2,10,0.5,,"{'clf__n_estimators': 100, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 10, 'clf__max_features': 0.5, 'clf__max_depth': None}",-1.1077643899941656,-1.124921579757972,-1.118321845458043,-1.11700260507006,0.007066238346238584,27,-0.8196409023789676,-0.8110461956010958,-0.8132567666615869,-0.8146479548805501,0.0036440636332566337,0.38654793825398837,0.38553428792859645,0.3844401691535516,0.38550746511204553,0.0008607021330691912,27,0.550574483070361,0.5522427778619279,0.5527632393518426,0.5518601667613772,0.00093361553672793,0.16635270164933164
