mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__reg_lambda,param_clf__reg_alpha,param_clf__n_estimators,param_clf__min_child_weight,param_clf__max_depth,param_clf__learning_rate,param_clf__gamma,params,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_train_neg_mean_squared_error,split1_train_neg_mean_squared_error,split2_train_neg_mean_squared_error,mean_train_neg_mean_squared_error,std_train_neg_mean_squared_error,split0_test_r2,split1_test_r2,split2_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,mean_train_r2,std_train_r2,overfitting_gap
12.381281216939291,0.17854254670936762,0.7690951824188232,0.06451926171082459,2.0,0.1,500,2,3,0.05,1.0,"{'clf__reg_lambda': 2, 'clf__reg_alpha': 0.1, 'clf__n_estimators': 500, 'clf__min_child_weight': 2, 'clf__max_depth': 3, 'clf__learning_rate': 0.05, 'clf__gamma': 1}",-1.2567076665552397,-1.2824611586592791,-1.2707239283814715,-1.2699642511986635,0.010527532821282323,86,-1.2518026980870243,-1.2392974438689182,-1.246543939197783,-1.245881360384575,0.00512670158923839,0.30406689723579994,0.29948147209600484,0.3005532266190719,0.3013671986502922,0.001958476240835022,86,0.3136115181065493,0.31581655412574827,0.31448431021245016,0.3146374608149159,0.0009066926314056404,0.01327026216462368
28.86564612388611,0.7603614990703484,2.3771725495656333,0.07784787138015115,1.0,0.01,500,3,9,0.05,0.0,"{'clf__reg_lambda': 1, 'clf__reg_alpha': 0.01, 'clf__n_estimators': 500, 'clf__min_child_weight': 3, 'clf__max_depth': 9, 'clf__learning_rate': 0.05, 'clf__gamma': 0}",-1.0946310725202788,-1.108802504755245,-1.1045094672075608,-1.1026476814943615,0.005933355286230801,10,-0.640729796952026,-0.6240222062455515,-0.6106665550402264,-0.6251395194126013,0.01229866984939954,0.39382083920178224,0.3943390073665629,0.3920429404433958,0.3934009290039137,0.000983268108442796,9,0.6486750241824242,0.6554937916774297,0.6641742889721218,0.6561143682773253,0.006342745921788333,0.26271343927341156
18.781004905700684,0.3843009178764852,1.236204703648885,0.07586756766929133,1.0,0.0,500,3,6,0.1,0.1,"{'clf__reg_lambda': 1, 'clf__reg_alpha': 0, 'clf__n_estimators': 500, 'clf__min_child_weight': 3, 'clf__max_depth': 6, 'clf__learning_rate': 0.1, 'clf__gamma': 0.1}",-1.1219665437223267,-1.1428670702519035,-1.134494600338029,-1.133109404770753,0.008588638905479958,22,-0.858826926498979,-0.8543691726379742,-0.8517364093687687,-0.8549775028352405,0.002926477691142364,0.3786831426670675,0.37573192588554916,0.375538171666265,0.37665108007296055,0.0014390607965264579,22,0.5290880014960061,0.5283253044085108,0.5316020127125569,0.5296717728723579,0.0013999514497145997,0.15302069279939734
28.141634305318195,1.0098486269246378,2.1028300126393638,0.1638259314274192,1.5,0.1,500,1,9,0.1,0.0,"{'clf__reg_lambda': 1.5, 'clf__reg_alpha': 0.1, 'clf__n_estimators': 500, 'clf__min_child_weight': 1, 'clf__max_depth': 9, 'clf__learning_rate': 0.1, 'clf__gamma': 0}",-1.0910973498306171,-1.1043169414606948,-1.0995486980713474,-1.0983209964542198,0.005466250339555035,2,-0.3842661477783376,-0.36002615284629774,-0.36039803075345317,-0.3682301104593628,0.011340207022393708,0.395777725963256,0.39678915579772744,0.3947735051933897,0.3957801289847911,0.0008228876677392988,2,0.7892991777221098,0.8012390527569877,0.8018052177053435,0.7974478160614803,0.00576659147021771,0.4016676870766892
11.393056551615397,0.3564369257577917,0.5997796058654785,0.0918365667412281,5.0,0.0,500,2,3,0.3,1.0,"{'clf__reg_lambda': 5, 'clf__reg_alpha': 0, 'clf__n_estimators': 500, 'clf__min_child_weight': 2, 'clf__max_depth': 3, 'clf__learning_rate': 0.3, 'clf__gamma': 1}",-1.2120827717528957,-1.2392821790524513,-1.2259465722666663,-1.2257705076906713,0.0111048094209362,75,-1.1862103975994454,-1.1762626647479255,-1.1768606359242106,-1.1797778994238606,0.004555009474274361,0.32877904177570605,0.32306711835619517,0.3252001043204473,0.32568208815078287,0.002356657038705164,75,0.3495770896973197,0.35061639382709164,0.35280546056114925,0.3509996480285202,0.0013455500599606988,0.025317559877737317
11.077677249908447,0.8164590612652775,0.6041309833526611,0.02457702756418488,5.0,0.1,500,1,6,0.3,1.0,"{'clf__reg_lambda': 5, 'clf__reg_alpha': 0.1, 'clf__n_estimators': 500, 'clf__min_child_weight': 1, 'clf__max_depth': 6, 'clf__learning_rate': 0.3, 'clf__gamma': 1}",-1.1647709058190578,-1.1874914060363548,-1.1792079490106482,-1.1771567536220202,0.009388320205545982,66,-1.0457802254478354,-1.027895260291371,-1.0310104786651886,-1.0348953214681316,0.007801153648218599,0.3549791633578022,0.3513567829805605,0.35092652569218274,0.3524208240101818,0.0018175267988372944,66,0.42657776466189656,0.4325261262635618,0.43301327996893146,0.4307057236314633,0.002925675263818998,0.07828489962128149
14.188353697458902,0.5844006258933432,0.833035945892334,0.055179176158719666,5.0,0.0,500,2,6,0.3,0.1,"{'clf__reg_lambda': 5, 'clf__reg_alpha': 0, 'clf__n_estimators': 500, 'clf__min_child_weight': 2, 'clf__max_depth': 6, 'clf__learning_rate': 0.3, 'clf__gamma': 0.1}",-1.1373610261205584,-1.1611172084942463,-1.1511950080775917,-1.1498910808974656,0.009742149653653888,32,-0.7179244666076013,-0.7190577245385169,-0.7440522874171441,-0.7270114928544208,0.012058539930444916,0.37015806544666896,0.3657631561577115,0.36634573730134257,0.367422319635241,0.0019490303667529696,32,0.6063476412840425,0.6030271875479661,0.590821068549723,0.6000652991272439,0.006675737286679,0.2326429794920029
15.368606170018515,0.17790954591788438,1.0781092643737793,0.09552841289871128,1.0,0.1,500,2,6,0.05,1.0,"{'clf__reg_lambda': 1, 'clf__reg_alpha': 0.1, 'clf__n_estimators': 500, 'clf__min_child_weight': 2, 'clf__max_depth': 6, 'clf__learning_rate': 0.05, 'clf__gamma': 1}",-1.1653204498785341,-1.1809909904452263,-1.1797560494219028,-1.1753558299152211,0.007113972598266176,58,-1.059203650517205,-1.0435337083345733,-1.057063580772802,-1.0532669798748602,0.006937694419399275,0.35467483967728763,0.3549075038190941,0.35062483383325227,0.3534023924432113,0.001966326019855119,58,0.419217431943925,0.42389255139155924,0.4186858184966149,0.4205986006106997,0.0023392644177723894,0.06719620816748839
11.649546384811401,0.5381152018463049,0.574483315149943,0.038129439955300284,1.0,0.01,500,3,6,0.3,0.5,"{'clf__reg_lambda': 1, 'clf__reg_alpha': 0.01, 'clf__n_estimators': 500, 'clf__min_child_weight': 3, 'clf__max_depth': 6, 'clf__learning_rate': 0.3, 'clf__gamma': 0.5}",-1.1539119782605882,-1.176665674915524,-1.1607133474739566,-1.1637636668833562,0.009536282093168489,55,-0.9422277957352264,-0.9718567877373636,-0.9304285378436626,-0.9481710404387509,0.017427307891509664,0.36099256436550997,0.3572701201425038,0.36110654125723274,0.35978974192174884,0.0017822491624903088,55,0.4833576351122755,0.4634634895601698,0.488326611793249,0.4783825788218981,0.010742659528365613,0.11859283690014927
18.785553216934204,0.4206685091571577,1.3552261193593342,0.008866746096944123,1.5,0.0,500,3,9,0.05,0.5,"{'clf__reg_lambda': 1.5, 'clf__reg_alpha': 0, 'clf__n_estimators': 500, 'clf__min_child_weight': 3, 'clf__max_depth': 9, 'clf__learning_rate': 0.05, 'clf__gamma': 0.5}",-1.1143722902017204,-1.127631411309893,-1.1240252869589484,-1.1220096628235208,0.005597507101784226,16,-0.8334613579833717,-0.8207832909441816,-0.8232920567588553,-0.8258455685621362,0.005481706720822823,0.38288864929078414,0.38405409712764915,0.38130081396720816,0.38274785346188045,0.0011284235727980522,16,0.5429964505610212,0.5468671842321687,0.5472445018272958,0.5457027122068285,0.0019198057564198438,0.16295485874494808
