mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__reg_lambda,param_clf__reg_alpha,param_clf__num_leaves,param_clf__n_estimators,param_clf__max_depth,param_clf__learning_rate,param_clf__boosting_type,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_train_f1_macro,split1_train_f1_macro,split2_train_f1_macro,mean_train_f1_macro,std_train_f1_macro,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_train_precision_macro,split1_train_precision_macro,split2_train_precision_macro,mean_train_precision_macro,std_train_precision_macro,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_train_recall_macro,split1_train_recall_macro,split2_train_recall_macro,mean_train_recall_macro,std_train_recall_macro,overfitting_gap
173.68778276443481,10.74501892607618,9.27308718363444,3.6674852404752993,0.0,1.0,40,300,12,0.03,gbdt,"{'clf__reg_lambda': 0, 'clf__reg_alpha': 1, 'clf__num_leaves': np.int64(40), 'clf__n_estimators': 300, 'clf__max_depth': np.int64(12), 'clf__learning_rate': 0.03, 'clf__boosting_type': 'gbdt'}",0.42636436597110755,0.4247305663838569,0.4287147443246962,0.4266032255598869,0.0016352795670122064,18,0.522084957578537,0.5228445310708553,0.5214400366888329,0.5221231751127418,0.0005740189034190606,0.2743206971472897,0.2641107835199878,0.24207593568048646,0.26016913878258796,0.013455694778040093,21,0.5627106023322697,0.5637608783912385,0.5678446312181864,0.5647720373138981,0.0022145571303705622,0.425650770365118,0.4052916034113724,0.37781805539862157,0.40292014305837065,0.019599490187602965,66,0.73076294295014,0.7317516797286279,0.7340014874700385,0.7321720367162688,0.0013551304118386543,0.2416141347402903,0.23385549947856393,0.21792310982714266,0.23113091468199898,0.009861835092723203,22,0.5046269792931095,0.506220255352859,0.5075823694739264,0.5061432013732983,0.0012077626055484764,0.3046028985313102
150.7311542828878,51.4918497540147,9.05245272318522,1.9717477817191325,1.0,1.0,40,300,9,0.1,goss,"{'clf__reg_lambda': 1, 'clf__reg_alpha': 1, 'clf__num_leaves': np.int64(40), 'clf__n_estimators': 300, 'clf__max_depth': np.int64(9), 'clf__learning_rate': 0.1, 'clf__boosting_type': 'goss'}",0.41375257968355883,0.40999770694794774,0.41484177940839256,0.4128640220132997,0.0020749956707653205,60,0.6130331346021555,0.6148245815180005,0.6163723916532905,0.6147433692578154,0.0013644549551113834,0.28062214035695926,0.2658152312007044,0.24420171646547453,0.26354636267437936,0.014954879747675873,20,0.7116264473469645,0.7175820977333992,0.7167618133278204,0.715323452802728,0.002635539619820849,0.4123056493521228,0.3672108239832409,0.2977689506568755,0.3590951413307464,0.04711023997454247,83,0.7592266153369363,0.7670536071746544,0.7692835584275244,0.7651879269797051,0.004312470137032985,0.24808445957501682,0.23806371145035313,0.22644896294926187,0.23753237799154392,0.00884064156774839,19,0.6795391941851125,0.6836739178486034,0.679689752925392,0.680967621653036,0.0019146272582717316,0.45177709012834866
612.5300185680389,102.09787163556906,17.48069143295288,7.600166957694834,0.01,0.01,90,300,12,0.05,goss,"{'clf__reg_lambda': 0.01, 'clf__reg_alpha': 0.01, 'clf__num_leaves': np.int64(90), 'clf__n_estimators': 300, 'clf__max_depth': np.int64(12), 'clf__learning_rate': 0.05, 'clf__boosting_type': 'goss'}",0.4264216922724146,0.42452992432928227,0.4266223343269892,0.42585798364289534,0.0009426453783093034,23,0.6851066269204311,0.6836591378124284,0.6848916532905297,0.6845524726744631,0.0006377506289991152,0.285874064559301,0.2804371292468286,0.24998236149867056,0.27209785176826673,0.0157947512124852,10,0.7840762164503902,0.7823087223483363,0.7856257558314974,0.7840035648767413,0.0013551473401979303,0.42682770837357475,0.4394364706141813,0.35984995905516015,0.408704712680972,0.03492692786556072,61,0.8443571479221269,0.839028468762628,0.839002401816107,0.840796006166954,0.002518129970401627,0.251193848881144,0.24570350499615023,0.22718482038164134,0.24136072475297854,0.010271422087612619,11,0.7412823448749869,0.7418433985900774,0.7472883879073857,0.7434713771241501,0.002708735720750854,0.5119057131084745
429.3187470436096,32.82381559168535,10.951783895492554,6.911468312589411,1.0,0.0,60,300,5,0.03,dart,"{'clf__reg_lambda': 1, 'clf__reg_alpha': 0, 'clf__num_leaves': np.int64(60), 'clf__n_estimators': 300, 'clf__max_depth': np.int64(5), 'clf__learning_rate': 0.03, 'clf__boosting_type': 'dart'}",0.40053886723228616,0.4024879614767255,0.4000515936711763,0.401026140793396,0.0010526311995808803,87,0.4173784682412291,0.4185823205686769,0.41680520522815867,0.4175886646793549,0.0007405725894319316,0.1843818619553042,0.1755929317893526,0.16742176640344905,0.17579885338270196,0.006925460902061315,89,0.22140944178932154,0.21828810721177322,0.21609987082049478,0.21859913994052985,0.002178752240315592,0.49922047687869453,0.47728791622765054,0.4225692843992689,0.46635922583520467,0.03223278385329595,19,0.6096287938666105,0.6155462897766117,0.5900864586188198,0.605087180754014,0.010878738832977516,0.17535075223702132,0.1711302190600375,0.16580327843704018,0.17076141657803298,0.003906454099169824,89,0.1986787252445449,0.1982263705264424,0.1956923682112879,0.19753248799409173,0.0013142011030906234,0.04280028655782789
205.34527325630188,39.71938670460011,6.400238593419393,1.5775112492872847,0.01,0.1,20,300,8,0.05,goss,"{'clf__reg_lambda': 0.01, 'clf__reg_alpha': 0.1, 'clf__num_leaves': np.int64(20), 'clf__n_estimators': 300, 'clf__max_depth': np.int64(8), 'clf__learning_rate': 0.05, 'clf__boosting_type': 'goss'}",0.4196285255675304,0.41699151570740656,0.4202591148819078,0.41895971871894827,0.0014153393095728193,43,0.49860983719330426,0.4959871589085072,0.4961448062371016,0.4969139341129711,0.0012009103806324222,0.2696764698035236,0.2552732741701417,0.24296919033897835,0.25597297810421454,0.010914421141952456,27,0.5347714093409647,0.5294128291150317,0.5367276775161879,0.5336373053240614,0.0030920754328704232,0.3891920072449678,0.3572485706451146,0.3238686635285569,0.3567697471395464,0.02667029261850723,84,0.649804618963761,0.649356164389678,0.6444167842582523,0.6478591892038971,0.002441023246318872,0.23825139013485366,0.22902374499681674,0.22178659445375146,0.22968724319514064,0.006738078192852655,23,0.4850588777717914,0.4809472161035585,0.49425414431657233,0.4867534127306407,0.005563102920831606,0.27766432721984685
644.6148539384207,61.637355921213484,6.413724978764852,0.7107162266475487,0.0,0.01,40,300,-1,0.05,dart,"{'clf__reg_lambda': 0, 'clf__reg_alpha': 0.01, 'clf__num_leaves': np.int64(40), 'clf__n_estimators': 300, 'clf__max_depth': -1, 'clf__learning_rate': 0.05, 'clf__boosting_type': 'dart'}",0.4210903462508599,0.41937055721164873,0.4211190094015134,0.4205266376213406,0.000817556044687041,38,0.4698177023618436,0.4705056179775281,0.47084957578537034,0.47039096537491404,0.000428990757483834,0.24845544546778578,0.23698596520462661,0.2194611857747646,0.234967532149059,0.011922592776921311,46,0.43046463057947326,0.4351502248904845,0.44305073545765816,0.4362218636425386,0.005193830712961007,0.47794401690008986,0.43751180154870245,0.41472177495909285,0.4433925311359617,0.026143198023837105,43,0.7016829313047974,0.7068340955008108,0.7049527359299321,0.7044899209118468,0.0021282655613271096,0.21883103829815034,0.21389106550157466,0.19999099100931483,0.2109043649363466,0.00797609472783683,48,0.37764862376862335,0.3835377843885258,0.38858507139189785,0.38325715984968234,0.0044691933838227425,0.20125433149347963
1077.6492255528767,162.3070856295614,8.249865214029947,0.2903682709669831,1.0,0.01,70,300,8,0.05,dart,"{'clf__reg_lambda': 1, 'clf__reg_alpha': 0.01, 'clf__num_leaves': np.int64(70), 'clf__n_estimators': 300, 'clf__max_depth': np.int64(8), 'clf__learning_rate': 0.05, 'clf__boosting_type': 'dart'}",0.42249484063288234,0.4216349461132768,0.4239853244668654,0.42270503707100815,0.0009709811217543626,32,0.48850607658793854,0.4887353817931667,0.4887927080944737,0.4886780554918597,0.00012383896465657364,0.24517709963885886,0.23745975868478247,0.22569824669996214,0.23611170167453452,0.008009135252154274,45,0.38793791498706726,0.387628961988732,0.3953041708605705,0.3902903492787899,0.003547550152733739,0.5052226458882875,0.4860311710252316,0.4694139337737681,0.48688925022909574,0.01463143170860162,4,0.7172979662147527,0.7138391072656396,0.7139827215700767,0.7150399316834898,0.0015977476282550604,0.2155618835297291,0.2111890216746107,0.20321213346145556,0.2099876795552651,0.0051128269318770495,49,0.3182910741114224,0.3204534634972339,0.32513801822066246,0.32129418527643955,0.0028577696129776253,0.1541786476042554
1179.7875124613445,148.08717691446665,10.67475175857544,1.8767829362492614,0.1,0.01,60,300,12,0.05,dart,"{'clf__reg_lambda': 0.1, 'clf__reg_alpha': 0.01, 'clf__num_leaves': np.int64(60), 'clf__n_estimators': 300, 'clf__max_depth': np.int64(12), 'clf__learning_rate': 0.05, 'clf__boosting_type': 'dart'}",0.4241573033707865,0.4245585874799358,0.42837078651685395,0.4256955591225254,0.0018987519484454905,24,0.49805090575556066,0.4988104792478789,0.4987818160972254,0.4985477337002216,0.00035150523846110476,0.2539753127461014,0.24967119425531656,0.23875126250684892,0.24746592316942229,0.0064078255200721536,38,0.48441945461700164,0.48474120197206466,0.496173646740785,0.4884447677766171,0.0054667210081968025,0.48431331793804516,0.4405830105554863,0.4141852477455495,0.44636052541302695,0.02891967399168171,40,0.7275924088277813,0.729578960857887,0.7350760754680101,0.7307491483845595,0.0031652615196013233,0.2221480156627805,0.22206009862687598,0.21409713692578886,0.21943508373848175,0.003774669034732667,38,0.4243994238322995,0.4270558467824864,0.43569593638178017,0.4290504023321888,0.0048226194698026675,0.24097884460719482
475.0611199537913,9.563109845421211,7.140801588694255,2.39624735612942,0.0,0.1,70,300,4,0.1,dart,"{'clf__reg_lambda': 0, 'clf__reg_alpha': 0.1, 'clf__num_leaves': np.int64(70), 'clf__n_estimators': 300, 'clf__max_depth': np.int64(4), 'clf__learning_rate': 0.1, 'clf__boosting_type': 'dart'}",0.40945310708553084,0.4063288236642972,0.40784797064893374,0.4078766337995872,0.0012756443878037804,75,0.4335731483604678,0.434218069250172,0.43191068562256363,0.4332339677444011,0.0009720382087741491,0.19032930999914985,0.19242276614918477,0.1870376848632189,0.1899299203371845,0.002216515161340517,87,0.2819151542114781,0.2650517181878995,0.28314540166277313,0.2767040913540503,0.008254765391387642,0.4088865263053523,0.40225958874947076,0.3923645432551391,0.40117021943665404,0.006788913762041929,67,0.6303144332763637,0.6134842561241576,0.6196934004557686,0.6211640299520966,0.006949138031931871,0.1809686326006193,0.1826372312467204,0.17916608789933333,0.18092398391555767,0.0014174399842287698,86,0.2404974035420188,0.2325539705018144,0.24193294126599302,0.2383281051032754,0.0041247759483459805,0.08677417101686577
808.2052489121755,92.54898613716517,16.670480012893677,4.699749708894289,0.0,0.1,70,300,10,0.01,goss,"{'clf__reg_lambda': 0, 'clf__reg_alpha': 0.1, 'clf__num_leaves': np.int64(70), 'clf__n_estimators': 300, 'clf__max_depth': np.int64(10), 'clf__learning_rate': 0.01, 'clf__boosting_type': 'goss'}",0.42306810364595276,0.4228101352900711,0.4210903462508599,0.4223228617289612,0.0008778601714694828,33,0.4889790185737216,0.48867805549185966,0.4874742031644118,0.4883770924099977,0.0006501545644470223,0.24794019243832316,0.23304081574005497,0.2207365624244309,0.233905856867603,0.01112266735387536,47,0.43111294427084684,0.4373365736265108,0.4608488879168271,0.44309946860472826,0.012805332353534114,0.5014363348319941,0.459169864858726,0.4153486550888867,0.45865161825986894,0.035147058535443886,24,0.7069095528148466,0.71793639436545,0.7207536077730037,0.7151998516511,0.005973885611097394,0.21709598886802434,0.2086768764407685,0.20061084078340338,0.20879456869739874,0.006730548043234097,50,0.3591253012989515,0.36647351996456934,0.39197365485270164,0.3725241587054075,0.01407625079527313,0.20919361173712525
