mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__learning_rate_init,param_clf__hidden_layer_sizes,param_clf__alpha,param_clf__activation,params,split0_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_train_f1_macro,mean_train_f1_macro,std_train_f1_macro,split0_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_train_precision_macro,mean_train_precision_macro,std_train_precision_macro,split0_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_train_recall_macro,mean_train_recall_macro,std_train_recall_macro,overfitting_gap
397.786696434021,0.0,1.0908217430114746,0.0,0.001,"(128, 64)",0.0001,relu,"{'clf__learning_rate_init': 0.001, 'clf__hidden_layer_sizes': (128, 64), 'clf__alpha': 0.0001, 'clf__activation': 'relu'}",0.9163043997515884,0.9163043997515884,0.0,25,0.9896334690855239,0.9896334690855239,0.0,0.7021754025468768,0.7021754025468768,0.0,24,0.9765138884831612,0.9765138884831612,0.0,0.7090454873874836,0.7090454873874836,0.0,24,0.9730700270956534,0.9730700270956534,0.0,0.6987003778136187,0.6987003778136187,0.0,13,0.9809344822841235,0.9809344822841235,0.0,0.2743384859362844
251.31686544418335,0.0,1.2103736400604248,0.0,0.001,"(64, 32)",0.001,relu,"{'clf__learning_rate_init': 0.001, 'clf__hidden_layer_sizes': (64, 32), 'clf__alpha': 0.001, 'clf__activation': 'relu'}",0.929728180385038,0.929728180385038,0.0,11,0.9615315713415581,0.9615315713415581,0.0,0.7140042668973476,0.7140042668973476,0.0,17,0.850681321819437,0.850681321819437,0.0,0.7364877907774912,0.7364877907774912,0.0,18,0.9079487543019393,0.9079487543019393,0.0,0.6999720571981013,0.6999720571981013,0.0,11,0.8254567961100804,0.8254567961100804,0.0,0.13667705492208937
268.17442655563354,0.0,1.1664974689483643,0.0,0.001,"(64, 32)",0.0001,tanh,"{'clf__learning_rate_init': 0.001, 'clf__hidden_layer_sizes': (64, 32), 'clf__alpha': 0.0001, 'clf__activation': 'tanh'}",0.9249988057134668,0.9249988057134668,0.0,20,0.9702380241487621,0.9702380241487621,0.0,0.7145443677738115,0.7145443677738115,0.0,15,0.8780778427371008,0.8780778427371008,0.0,0.732804157812204,0.732804157812204,0.0,19,0.9142358006259197,0.9142358006259197,0.0,0.7004165617481617,0.7004165617481617,0.0,9,0.858264691928029,0.858264691928029,0.0,0.1635334749632893
504.33971667289734,0.0,0.9461619853973389,0.0,0.001,"(128, 64)",0.01,relu,"{'clf__learning_rate_init': 0.001, 'clf__hidden_layer_sizes': (128, 64), 'clf__alpha': 0.01, 'clf__activation': 'relu'}",0.9240433764868867,0.9240433764868867,0.0,21,0.9820377160191566,0.9820377160191566,0.0,0.7158696208345843,0.7158696208345843,0.0,12,0.9324831383551766,0.9324831383551766,0.0,0.7242696419430688,0.7242696419430688,0.0,21,0.9495656508477908,0.9495656508477908,0.0,0.7112825501651729,0.7112825501651729,0.0,5,0.9250230947564562,0.9250230947564562,0.0,0.21661351752059232
431.33507919311523,0.0,1.1144862174987793,0.0,0.001,"(128, 64)",0.0001,tanh,"{'clf__learning_rate_init': 0.001, 'clf__hidden_layer_sizes': (128, 64), 'clf__alpha': 0.0001, 'clf__activation': 'tanh'}",0.9196484020446185,0.9196484020446185,0.0,23,0.9980174606776463,0.9980174606776463,0.0,0.7058004683101815,0.7058004683101815,0.0,21,0.9913796294434082,0.9913796294434082,0.0,0.7152111039251765,0.7152111039251765,0.0,23,0.9943597795417896,0.9943597795417896,0.0,0.6976908728726963,0.6976908728726963,0.0,16,0.988706752926839,0.988706752926839,0.0,0.2855791611332267
127.84411668777466,0.0,0.9976773262023926,0.0,0.01,"(64, 32)",0.001,tanh,"{'clf__learning_rate_init': 0.01, 'clf__hidden_layer_sizes': (64, 32), 'clf__alpha': 0.001, 'clf__activation': 'tanh'}",0.928008407777194,0.928008407777194,0.0,12,0.9579247829358302,0.9579247829358302,0.0,0.7093165088219312,0.7093165088219312,0.0,18,0.8376446010316663,0.8376446010316663,0.0,0.7483626271040047,0.7483626271040047,0.0,12,0.8846590308003769,0.8846590308003769,0.0,0.6849855344031387,0.6849855344031387,0.0,22,0.8054557658838334,0.8054557658838334,0.0,0.12832809220973507
270.59090518951416,0.0,1.0295727252960205,0.0,0.001,"(64, 32)",0.001,tanh,"{'clf__learning_rate_init': 0.001, 'clf__hidden_layer_sizes': (64, 32), 'clf__alpha': 0.001, 'clf__activation': 'tanh'}",0.9256676061720728,0.9256676061720728,0.0,18,0.9696767027743608,0.9696767027743608,0.0,0.7149868945955787,0.7149868945955787,0.0,14,0.875334407343396,0.875334407343396,0.0,0.7370275822456985,0.7370275822456985,0.0,17,0.923866884159408,0.923866884159408,0.0,0.6983019048725682,0.6983019048725682,0.0,15,0.8538598843160244,0.8538598843160244,0.0,0.16034751274781722
339.2842946052551,0.0,1.1194419860839844,0.0,0.001,"(128, 32)",0.0001,relu,"{'clf__learning_rate_init': 0.001, 'clf__hidden_layer_sizes': (128, 32), 'clf__alpha': 0.0001, 'clf__activation': 'relu'}",0.9224191468017007,0.9224191468017007,0.0,22,0.9824676643059321,0.9824676643059321,0.0,0.7049338692201685,0.7049338692201685,0.0,22,0.939089338574645,0.939089338574645,0.0,0.7242034735059114,0.7242034735059114,0.0,22,0.9607138700032136,0.9607138700032136,0.0,0.6893871070535033,0.6893871070535033,0.0,20,0.9220203689043066,0.9220203689043066,0.0,0.2341554693544765
178.45551323890686,0.0,1.5239489078521729,0.0,0.01,"(128, 64)",0.001,relu,"{'clf__learning_rate_init': 0.01, 'clf__hidden_layer_sizes': (128, 64), 'clf__alpha': 0.001, 'clf__activation': 'relu'}",0.9253332059427698,0.9253332059427698,0.0,19,0.9699155629336805,0.9699155629336805,0.0,0.7239528118223452,0.7239528118223452,0.0,8,0.8845248479238752,0.8845248479238752,0.0,0.7508926132358298,0.7508926132358298,0.0,11,0.9221289340200787,0.9221289340200787,0.0,0.705007720246385,0.705007720246385,0.0,7,0.8609060041893588,0.8609060041893588,0.0,0.16057203610153004
262.490847826004,0.0,1.0813546180725098,0.0,0.0001,"(64, 32)",0.0001,tanh,"{'clf__learning_rate_init': 0.0001, 'clf__hidden_layer_sizes': (64, 32), 'clf__alpha': 0.0001, 'clf__activation': 'tanh'}",0.9356040701285052,0.9356040701285052,0.0,3,0.9426735617632657,0.9426735617632657,0.0,0.732273494447368,0.732273494447368,0.0,3,0.7526145860294157,0.7526145860294157,0.0,0.8218358588675903,0.8218358588675903,0.0,4,0.8490688034855178,0.8490688034855178,0.0,0.7042333659950857,0.7042333659950857,0.0,8,0.7272878798911517,0.7272878798911517,0.0,0.020341091582047666
191.8419063091278,0.0,1.0687487125396729,0.0,0.01,"(128, 32)",0.0001,tanh,"{'clf__learning_rate_init': 0.01, 'clf__hidden_layer_sizes': (128, 32), 'clf__alpha': 0.0001, 'clf__activation': 'tanh'}",0.9260020064013759,0.9260020064013759,0.0,16,0.9679569096272587,0.9679569096272587,0.0,0.7070649499419727,0.7070649499419727,0.0,19,0.8678735375185225,0.8678735375185225,0.0,0.7316501060795901,0.7316501060795901,0.0,20,0.9010149744258319,0.9010149744258319,0.0,0.6880251663959327,0.6880251663959327,0.0,21,0.8461921653614747,0.8461921653614747,0.0,0.1608085875765498
349.5476529598236,0.0,0.6269831657409668,0.0,0.001,"(128, 64)",0.01,tanh,"{'clf__learning_rate_init': 0.001, 'clf__hidden_layer_sizes': (128, 64), 'clf__alpha': 0.01, 'clf__activation': 'tanh'}",0.9272440643959299,0.9272440643959299,0.0,13,0.9874478986277484,0.9874478986277484,0.0,0.7264504960125286,0.7264504960125286,0.0,7,0.9469121231914827,0.9469121231914827,0.0,0.7401575767272294,0.7401575767272294,0.0,15,0.9619266525516524,0.9619266525516524,0.0,0.7152480598564518,0.7152480598564518,0.0,3,0.9370625041058711,0.9370625041058711,0.0,0.220461627178954
203.20965838432312,0.0,0.6915440559387207,0.0,0.0001,"(64, 32)",0.01,relu,"{'clf__learning_rate_init': 0.0001, 'clf__hidden_layer_sizes': (64, 32), 'clf__alpha': 0.01, 'clf__activation': 'relu'}",0.9319256676061721,0.9319256676061721,0.0,9,0.9417300641339528,0.9417300641339528,0.0,0.7164552711670213,0.7164552711670213,0.0,11,0.746534020501025,0.746534020501025,0.0,0.7698520115595088,0.7698520115595088,0.0,9,0.8485459705596579,0.8485459705596579,0.0,0.6955902913196558,0.6955902913196558,0.0,18,0.7247297884042129,0.7247297884042129,0.0,0.030078749334003674
270.28534388542175,0.0,0.4717550277709961,0.0,0.0001,"(128, 32)",0.01,tanh,"{'clf__learning_rate_init': 0.0001, 'clf__hidden_layer_sizes': (128, 32), 'clf__alpha': 0.01, 'clf__activation': 'tanh'}",0.9345530979792672,0.9345530979792672,0.0,7,0.9436887174403745,0.9436887174403745,0.0,0.7198250636939417,0.7198250636939417,0.0,10,0.7493269739111439,0.7493269739111439,0.0,0.8440679249475856,0.8440679249475856,0.0,3,0.85439033111762,0.85439033111762,0.0,0.6965633825818115,0.6965633825818115,0.0,17,0.7258112919695852,0.7258112919695852,0.0,0.029501910217202165
214.5737407207489,0.0,0.36488795280456543,0.0,0.001,"(128, 32)",0.0001,tanh,"{'clf__learning_rate_init': 0.001, 'clf__hidden_layer_sizes': (128, 32), 'clf__alpha': 0.0001, 'clf__activation': 'tanh'}",0.9185974298953805,0.9185974298953805,0.0,24,0.9901350754200953,0.9901350754200953,0.0,0.6931478504694284,0.6931478504694284,0.0,25,0.9647587156081399,0.9647587156081399,0.0,0.7031603041989604,0.7031603041989604,0.0,25,0.970082786372054,0.970082786372054,0.0,0.6844368999312466,0.6844368999312466,0.0,23,0.9599494702590541,0.9599494702590541,0.0,0.27161086513871147
