mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__reg_lambda,param_clf__reg_alpha,param_clf__num_leaves,param_clf__n_estimators,param_clf__max_depth,param_clf__learning_rate,param_clf__boosting_type,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_train_f1_macro,split1_train_f1_macro,split2_train_f1_macro,mean_train_f1_macro,std_train_f1_macro,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_train_precision_macro,split1_train_precision_macro,split2_train_precision_macro,mean_train_precision_macro,std_train_precision_macro,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_train_recall_macro,split1_train_recall_macro,split2_train_recall_macro,mean_train_recall_macro,std_train_recall_macro,overfitting_gap
56.85038638114929,1.9854561504337875,3.5647921562194824,1.0230391685578315,0.0,1.0,40,100,12,0.03,gbdt,"{'clf__reg_lambda': 0, 'clf__reg_alpha': 1, 'clf__num_leaves': np.int64(40), 'clf__n_estimators': 100, 'clf__max_depth': np.int64(12), 'clf__learning_rate': 0.03, 'clf__boosting_type': 'gbdt'}",0.9404952992432928,0.9408679202017886,0.9411545517083237,0.940839257051135,0.00026990076610535776,33,0.9562027058014216,0.9549558587479936,0.954568906214171,0.9552424902545287,0.000697109980911208,0.7663251447983142,0.7713086100087676,0.7723192300545668,0.7699843282872162,0.002620121635005111,26,0.8758892930276818,0.8689608839789009,0.8640360256259673,0.86962873421085,0.004862064374547985,0.8394551641891942,0.8292409968864055,0.8449406166030613,0.837878925892887,0.006505531502086556,75,0.9328559828849563,0.9321459345596497,0.9336946151926577,0.9328988442124212,0.0006329722194049293,0.7312576315811138,0.7365111281300455,0.7355425920395323,0.7344371172502305,0.002282741389900266,32,0.8367628266577103,0.8277350056540558,0.8206073067551827,0.828368379688983,0.0066106519008506965,0.09964440592363377
37.201552629470825,2.358083297064958,3.787559191385905,0.31641818015052947,1.0,1.0,40,100,9,0.1,goss,"{'clf__reg_lambda': 1, 'clf__reg_alpha': 1, 'clf__num_leaves': np.int64(40), 'clf__n_estimators': 100, 'clf__max_depth': np.int64(9), 'clf__learning_rate': 0.1, 'clf__boosting_type': 'goss'}",0.945855308415501,0.9483203393717038,0.948062371015822,0.9474126729343423,0.0011062474411475706,4,0.9773561109837193,0.976840174271956,0.9767398532446686,0.9769787128334481,0.00026998530824247146,0.7699821417948916,0.7906161540392552,0.7867688580659732,0.7824557179667067,0.008958906126012751,3,0.9567171562254402,0.953988084808443,0.9525485797491751,0.9544179402610194,0.001728745063564894,0.8335120953442917,0.8452823281567271,0.8430405792628992,0.8406116675879728,0.005102894868482562,72,0.9710786171066831,0.9693787556998099,0.9695885863376767,0.9700153197147232,0.0007567290276615275,0.7456179392650983,0.7610270067089935,0.7598171772802248,0.7554873744181055,0.0069962006113432436,1,0.9442001216899136,0.9405530445405775,0.9376404649851157,0.9407978770718689,0.0026835587376323193,0.1719622222943128
127.56864285469055,9.261708517521063,2.6851276556650796,0.07740890289596733,0.01,0.01,90,100,12,0.05,goss,"{'clf__reg_lambda': 0.01, 'clf__reg_alpha': 0.01, 'clf__num_leaves': np.int64(90), 'clf__n_estimators': 100, 'clf__max_depth': np.int64(12), 'clf__learning_rate': 0.05, 'clf__boosting_type': 'goss'}",0.9455113506076588,0.9475464343040587,0.947947718413208,0.9470018344416419,0.0010665876362142203,5,0.9827017885806008,0.9818705572116487,0.9820998624168769,0.9822240694030421,0.00035053000702902845,0.7701867606155373,0.7822941513745899,0.7852685471529399,0.7792498197143557,0.006522578106499166,8,0.9712757244422556,0.9691070150741916,0.9692731122107092,0.969885283909052,0.0009855254848628416,0.8265270992070303,0.8425571208446725,0.8370864115994436,0.8353902105503822,0.006653230890574768,78,0.9795109337170664,0.9784463516465642,0.9783372496015901,0.9787648449884069,0.0005294412824408817,0.7404967615866773,0.7502030527406102,0.755956339389389,0.7488853845722255,0.006379750439790184,11,0.9643030707709898,0.9612602718759838,0.9616335919364684,0.9623989781944807,0.0013549952944144252,0.19063546419469635
45.51586254437765,0.9670850578737559,2.1563714345296225,0.14553908977671665,1.0,0.0,60,100,5,0.03,dart,"{'clf__reg_lambda': 1, 'clf__reg_alpha': 0, 'clf__num_leaves': np.int64(60), 'clf__n_estimators': 100, 'clf__max_depth': np.int64(5), 'clf__learning_rate': 0.03, 'clf__boosting_type': 'dart'}",0.9099977069479477,0.9091664755789957,0.9101410227012153,0.9097684017427196,0.00042962866230827375,89,0.9112588855767025,0.9126490483833983,0.911774822288466,0.9118942520828557,0.000573780308783218,0.678010965855881,0.6728011773201268,0.6779837133606188,0.6762652855122089,0.0024495196603228435,89,0.6886100898769858,0.6888392996717555,0.6814864894726484,0.6863119596737967,0.0034134055603488866,0.874996611346797,0.9115804288887324,0.9049457780495326,0.8971742727616873,0.01591416868317162,4,0.9157827279516194,0.9207739081409005,0.9210706640398852,0.919209100044135,0.002425838041196366,0.6384927705123687,0.6340562129864526,0.6354202866586246,0.6359897567191487,0.0018554393518455676,89,0.6460920930300714,0.6466533787115537,0.6386168693153407,0.6437874470189886,0.0036633241503817326,0.010046674161587776
41.83052213986715,6.187651656972038,2.76123317082723,0.6241904837599735,0.01,0.1,20,100,8,0.05,goss,"{'clf__reg_lambda': 0.01, 'clf__reg_alpha': 0.1, 'clf__num_leaves': np.int64(20), 'clf__n_estimators': 100, 'clf__max_depth': np.int64(8), 'clf__learning_rate': 0.05, 'clf__boosting_type': 'goss'}",0.9404952992432928,0.941555835817473,0.9409825728044027,0.9410112359550561,0.0004334363762980206,32,0.9556581059390048,0.9544399220362302,0.954812542994726,0.9549701903233204,0.0005096616625465055,0.763880296752806,0.7697125950691537,0.774263122327772,0.7692853380499106,0.004249523749818808,29,0.888140277042873,0.8833480683059254,0.8835744525980644,0.8850209326489543,0.0022076449816997314,0.8138666997124829,0.8206515203441939,0.8368692974289831,0.8237958391618866,0.009650386211520486,89,0.927517457977855,0.927687960993729,0.9302650934491881,0.9284901708069239,0.0012569886260746959,0.7351824249752886,0.7373642271393924,0.7400920773271874,0.7375462431472894,0.0020084851546168453,26,0.8581415526665588,0.850138435858516,0.8493089951568404,0.8525296612273051,0.003982627868955856,0.1157355945990437
94.11334721247356,2.199953686217311,2.5558493932088218,0.1438769709956318,0.0,0.01,40,100,-1,0.05,dart,"{'clf__reg_lambda': 0, 'clf__reg_alpha': 0.01, 'clf__num_leaves': np.int64(40), 'clf__n_estimators': 100, 'clf__max_depth': -1, 'clf__learning_rate': 0.05, 'clf__boosting_type': 'dart'}",0.9364537950011466,0.937256363219445,0.9373710158220592,0.937027058014217,0.0004080516033031737,45,0.9496101811511122,0.9490942444393488,0.9481340288924559,0.9489461514943057,0.0006116671278632229,0.7525651431355292,0.7596446258114631,0.7515503777971051,0.7545867155813658,0.0036003961906813124,45,0.8517125073592146,0.8511711483681962,0.841363589721249,0.8480824151495533,0.004756064811817274,0.8365236859941154,0.8551327431197485,0.8485763199711155,0.8467442496949932,0.007706776797025558,59,0.9391953224592957,0.9406012777273262,0.9341409331062408,0.9379791777642876,0.0027740787173635363,0.7128218087436509,0.7172801588951848,0.7143117511303754,0.7148045729230704,0.0018531732259266397,47,0.8032656141181478,0.8015628152838833,0.7916882858181695,0.7988389050734002,0.005103815420346489,0.09349569956818748
116.79593308766682,14.572240255933979,2.5355242093404136,0.23675768944707187,1.0,0.01,70,100,8,0.05,dart,"{'clf__reg_lambda': 1, 'clf__reg_alpha': 0.01, 'clf__num_leaves': np.int64(70), 'clf__n_estimators': 100, 'clf__max_depth': np.int64(8), 'clf__learning_rate': 0.05, 'clf__boosting_type': 'dart'}",0.9349059848658564,0.9341894060995185,0.9359378582893831,0.9350110830849193,0.0007176607795694107,49,0.9457263242375602,0.9448950928686081,0.9446657876633799,0.9450957349231827,0.00045561488257917925,0.7432852336622354,0.750265093250927,0.7514667873155418,0.7483390380762348,0.003607096842563936,50,0.8012068166268559,0.7904545949721773,0.788671355057901,0.7934442555523115,0.005537026998609282,0.8817501797536504,0.8894523806180636,0.8764622152916282,0.8825549252211141,0.005333654797765109,16,0.9313927825916781,0.9356783907893117,0.9282868672448867,0.9317860135419588,0.003030360595940264,0.7013640859852852,0.7039282561802763,0.7076112588469032,0.7043012003374883,0.002563995280681183,53,0.7531740535367119,0.7438421882125563,0.7406015688167463,0.7458726035220048,0.005329714361018724,0.04510521747607665
143.57253877321878,3.1520598337592918,2.6523844401041665,0.11756677973351856,0.1,0.01,60,100,12,0.05,dart,"{'clf__reg_lambda': 0.1, 'clf__reg_alpha': 0.01, 'clf__num_leaves': np.int64(60), 'clf__n_estimators': 100, 'clf__max_depth': np.int64(12), 'clf__learning_rate': 0.05, 'clf__boosting_type': 'dart'}",0.9389188259573492,0.9398360467782618,0.9401800045861041,0.9396449591072384,0.0005323086553995221,39,0.9551565008025682,0.9543682641595964,0.9538809905984866,0.9544685851868837,0.0005255345225362068,0.7570518226094437,0.7721047944099415,0.7613801602020838,0.7635122590738229,0.006327578483948884,38,0.8671601201089558,0.865819024618961,0.8612911634142375,0.8647567693807181,0.0025109696419909947,0.8712032935230891,0.8619061543324811,0.8577615922010431,0.863623680018871,0.00562033536783056,37,0.9468809514217851,0.9456662159308415,0.9427228578716342,0.945090008408087,0.001745746607216284,0.7168730225063855,0.7291825342896763,0.7216775072772983,0.7225776880244533,0.005065488730544173,40,0.8209928719105667,0.8192828439493196,0.813973412407055,0.8180830427556471,0.00298862790241203,0.10124451030689519
46.100841681162514,3.4746594309824386,2.1743536790211997,0.04594482278926993,0.0,0.1,70,100,4,0.1,dart,"{'clf__reg_lambda': 0, 'clf__reg_alpha': 0.1, 'clf__num_leaves': np.int64(70), 'clf__n_estimators': 100, 'clf__max_depth': np.int64(4), 'clf__learning_rate': 0.1, 'clf__boosting_type': 'dart'}",0.9270809447374455,0.9251031873423526,0.9260777344645723,0.9260872888481234,0.0008074443399371945,71,0.9307354964457694,0.9300045861041045,0.928843728502637,0.929861270350837,0.0007789313369469017,0.7229100581672258,0.7203023196888755,0.7200763622342038,0.7210962466967684,0.001285871489328693,74,0.7539864829639706,0.7419969539683107,0.7391256020451844,0.7450363463258219,0.006436348594648961,0.8393976834971107,0.852345830364057,0.8447451344510146,0.8454962161040607,0.005312671616626252,65,0.899869161747276,0.8913053270870945,0.8839821747846633,0.8917188878730112,0.0064924244613905,0.6814674560825555,0.6761938932032822,0.6774720811426136,0.6783778101428171,0.0022461634144721504,73,0.7043742055929659,0.6940653615037412,0.6915324908874485,0.6966573526613852,0.005553750850578623,0.023940099629053524
141.44009923934937,15.539950872359002,3.1170623302459717,0.29543030751851224,0.0,0.1,70,100,10,0.01,goss,"{'clf__reg_lambda': 0, 'clf__reg_alpha': 0.1, 'clf__num_leaves': np.int64(70), 'clf__n_estimators': 100, 'clf__max_depth': np.int64(10), 'clf__learning_rate': 0.01, 'clf__boosting_type': 'goss'}",0.9304918596652144,0.930692501719789,0.9323263013070396,0.9311702208973477,0.0008215658804060737,60,0.9416848199954139,0.941856798899335,0.9410972254070168,0.9415462814339218,0.00032520011513254953,0.7344992511361541,0.7389711548598586,0.7350373671410848,0.7361692577123659,0.0019933828746692282,60,0.8112076112117966,0.8134960646544179,0.8050297193927856,0.8099111317530001,0.003575881687323407,0.8776491197965381,0.8768106569021434,0.8924847739016852,0.8823148502001222,0.007199364142201646,18,0.9415562600532107,0.9473385698679033,0.9457018935098913,0.9448655744770017,0.0024335637573803365,0.6853064938977982,0.6906305762247068,0.6878846553201622,0.6879405751475557,0.002173907147089002,65,0.7550519905161135,0.756477480819274,0.7471778909548907,0.7529024540967594,0.004089496548071433,0.07374187404063426
