mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__class_weight,param_clf__gamma,params,split0_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_train_f1_macro,mean_train_f1_macro,std_train_f1_macro,split0_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_train_precision_macro,mean_train_precision_macro,std_train_precision_macro,split0_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_train_recall_macro,mean_train_recall_macro,std_train_recall_macro,overfitting_gap
7683.082561016083,0.0,901.4680685997009,0.0,0.1,balanced,scale,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'scale'}",0.25806143409926907,0.25806143409926907,0.0,6,0.27621788823733145,0.27621788823733145,0.0,0.18066733551735914,0.18066733551735914,0.0,2,0.2079282116950083,0.2079282116950083,0.0,0.19547335460437804,0.19547335460437804,0.0,4,0.21525046525449634,0.21525046525449634,0.0,0.32143966164083215,0.32143966164083215,0.0,1,0.44687550888746885,0.44687550888746885,0.0,0.027260876177649163
8075.274843215942,0.0,859.7962625026703,0.0,0.1,balanced,0.01,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 0.01}",0.2025987674962977,0.2025987674962977,0.0,8,0.2087160072135768,0.2087160072135768,0.0,0.14136613359961955,0.14136613359961955,0.0,5,0.14840486625317229,0.14840486625317229,0.0,0.16895648660715554,0.16895648660715554,0.0,5,0.1742970958303474,0.1742970958303474,0.0,0.2660911104804952,0.2660911104804952,0.0,4,0.3134663105264064,0.3134663105264064,0.0,0.007038732653552732
4883.076169252396,0.0,857.6478629112244,0.0,0.1,,scale,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__gamma': 'scale'}",0.3865188936129556,0.3865188936129556,0.0,2,0.39706918584514694,0.39706918584514694,0.0,0.11169026380465877,0.11169026380465877,0.0,7,0.11547172268952774,0.11547172268952774,0.0,0.11157357656634417,0.11157357656634417,0.0,6,0.16648707420634767,0.16648707420634767,0.0,0.13504877649558428,0.13504877649558428,0.0,7,0.13905988206624992,0.13905988206624992,0.0,0.003781458884868971
4673.252492427826,0.0,832.9644703865051,0.0,0.1,,0.01,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__gamma': 0.01}",0.3687479099985669,0.3687479099985669,0.0,4,0.37343397308046006,0.37343397308046006,0.0,0.09144869375523576,0.09144869375523576,0.0,8,0.0925212077872114,0.0925212077872114,0.0,0.07246356906427673,0.07246356906427673,0.0,8,0.07330465164910574,0.07330465164910574,0.0,0.12391397014303021,0.12391397014303021,0.0,8,0.12540120108268965,0.12540120108268965,0.0,0.001072514031975641
7130.014830112457,0.0,944.5652749538422,0.0,1.0,balanced,scale,"{'clf__C': 1, 'clf__class_weight': 'balanced', 'clf__gamma': 'scale'}",0.30588066688960014,0.30588066688960014,0.0,5,0.3812685863061471,0.3812685863061471,0.0,0.20565598325198514,0.20565598325198514,0.0,1,0.3164165869205078,0.3164165869205078,0.0,0.21204434161051317,0.21204434161051317,0.0,2,0.2966410428353116,0.2966410428353116,0.0,0.3077066152764297,0.3077066152764297,0.0,3,0.6096457348339704,0.6096457348339704,0.0,0.11076060366852264
7474.8659927845,0.0,934.7193503379822,0.0,1.0,balanced,0.01,"{'clf__C': 1, 'clf__class_weight': 'balanced', 'clf__gamma': 0.01}",0.2529021162757369,0.2529021162757369,0.0,7,0.2628894913472907,0.2628894913472907,0.0,0.17511393180643034,0.17511393180643034,0.0,4,0.19093861297720438,0.19093861297720438,0.0,0.1967816376648963,0.1967816376648963,0.0,3,0.20841923976787502,0.20841923976787502,0.0,0.3087780003011301,0.3087780003011301,0.0,2,0.40933791296996913,0.40933791296996913,0.0,0.01582468117077404
5525.009450912476,0.0,875.9748809337616,0.0,1.0,,scale,"{'clf__C': 1, 'clf__class_weight': None, 'clf__gamma': 'scale'}",0.418573544164716,0.418573544164716,0.0,1,0.4709725191386703,0.4709725191386703,0.0,0.17590204254354397,0.17590204254354397,0.0,3,0.21871469342596028,0.21871469342596028,0.0,0.4024936953083566,0.4024936953083566,0.0,1,0.48285624128840154,0.48285624128840154,0.0,0.1743784065244902,0.1743784065244902,0.0,5,0.20773122140701045,0.20773122140701045,0.0,0.042812650882416314
4738.125129461288,0.0,854.9708797931671,0.0,1.0,,0.01,"{'clf__C': 1, 'clf__class_weight': None, 'clf__gamma': 0.01}",0.38207614770935844,0.38207614770935844,0.0,3,0.38947343277877966,0.38947343277877966,0.0,0.11366761229241362,0.11366761229241362,0.0,6,0.11611793762488695,0.11611793762488695,0.0,0.11090253265984326,0.11090253265984326,0.0,7,0.11385853271440896,0.11385853271440896,0.0,0.1356291553690546,0.1356291553690546,0.0,6,0.13834734729506915,0.13834734729506915,0.0,0.00245032533247333
